"type","id","created","modified","mitre_attack_id","created_by_ref","name","description","object_marking_refs","x_mitre_version","external_references","aliases","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_contributors","revoked"
"intrusion-set","intrusion-set--7331c66a-5601-4d3f-acf6-ad9e3035eb40","2017-05-31T21:32:08.304Z","2018-10-17T00:14:20.652Z","G0043","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Group5","[Group5](https://attack.mitre.org/groups/G0043) is a threat group with a suspected Iranian nexus, though this attribution is not definite. The group has targeted individuals connected to the Syrian opposition via spearphishing and watering holes, normally using Syrian and Iranian themes. [Group5](https://attack.mitre.org/groups/G0043) has used two commonly available remote access tools (RATs), njRAT and NanoCore, as well as an Android RAT, DroidJack. (Citation: Citizen Lab Group5)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0043', 'url': 'https://attack.mitre.org/groups/G0043', 'source_name': 'mitre-attack'}, {'description': '(Citation: Citizen Lab Group5)', 'source_name': 'Group5'}, {'url': 'https://citizenlab.org/2016/08/group5-syria/', 'description': 'Scott-Railton, J., et al. (2016, August 2). Group5: Syria and the Iranian Connection. Retrieved September 26, 2016.', 'source_name': 'Citizen Lab Group5'}]","['Group5']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--ebb73863-fa44-4617-b4cb-b9ed3414eb87","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","G0072","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Honeybee","[Honeybee](https://attack.mitre.org/groups/G0072) is a campaign led by an unknown actor that targets humanitarian aid organizations and has been active in Vietnam, Singapore, Argentina, Japans, Indonesia, and Canada. It has been an active operation since August of 2017 and as recently as February 2018. (Citation: McAfee Honeybee)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0072', 'url': 'https://attack.mitre.org/groups/G0072', 'source_name': 'mitre-attack'}, {'description': '(Citation: McAfee Honeybee)', 'source_name': 'Honeybee'}, {'url': 'https://securingtomorrow.mcafee.com/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/', 'description': 'Sherstobitoff, R. (2018, March 02). McAfee Uncovers Operation Honeybee, a Malicious Document Campaign Targeting Humanitarian Aid Groups. Retrieved May 16, 2018.', 'source_name': 'McAfee Honeybee'}]","['Honeybee']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c","2017-05-31T21:31:47.177Z","2018-10-17T00:14:20.652Z","G0004","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Ke3chang","[Ke3chang](https://attack.mitre.org/groups/G0004) is a threat group attributed to actors operating out of China.
[Ke3chang](https://attack.mitre.org/groups/G0004) has targeted several industries, including oil, government, military, and more. (Citation: Villeneuve et al 2014) (Citation: NCC Group APT15 Alive and Strong) (Citation: APT15 Intezer June 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0004', 'url': 'https://attack.mitre.org/groups/G0004', 'source_name': 'mitre-attack'}, {'description': '(Citation: Villeneuve et al 2014) (Citation: NCC Group APT15 Alive and Strong) (Citation: APT15 Intezer June 2018)', 'source_name': 'Ke3chang'}, {'description': '(Citation: NCC Group APT15 Alive and Strong)', 'source_name': 'APT15'}, {'description': '(Citation: NCC Group APT15 Alive and Strong)', 'source_name': 'Mirage'}, {'description': '(Citation: NCC Group APT15 Alive and Strong) (Citation: APT15 Intezer June 2018)', 'source_name': 'Vixen Panda'}, {'description': '(Citation: NCC Group APT15 Alive and Strong)', 'source_name': 'GREF'}, {'description': '(Citation: NCC Group APT15 Alive and Strong) (Citation: APT15 Intezer June 2018)', 'source_name': 'Playful Dragon'}, {'description': '(Citation: APT15 Intezer June 2018)', 'source_name': 'RoyalAPT'}, {'url': 'https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/wp-operation-ke3chang.pdf', 'description': 'Villeneuve, N., Bennett, J. T., Moran, N., Haq, T., Scott, M., & Geers, K. (2014). OPERATION “KE3CHANG”: Targeted Attacks Against Ministries of Foreign Affairs. Retrieved November 12, 2014.', 'source_name': 'Villeneuve et al 2014'}, {'url': 'https://www.nccgroup.trust/uk/about-us/newsroom-and-events/blogs/2018/march/apt15-is-alive-and-strong-an-analysis-of-royalcli-and-royaldns/', 'description': 'Smallridge, R. (2018, March 10). APT15 is alive and strong: An analysis of RoyalCli and RoyalDNS. Retrieved April 4, 2018.', 'source_name': 'NCC Group APT15 Alive and Strong'}, {'url': 'https://www.intezer.com/miragefox-apt15-resurfaces-with-new-tools-based-on-old-ones/', 'description': 'Rosenberg, J. (2018, June 14). MirageFox: APT15 Resurfaces With New Tools Based On Old Ones. Retrieved September 21, 2018.', 'source_name': 'APT15 Intezer June 2018'}]","['Ke3chang', 'APT15', 'Mirage', 'Vixen Panda', 'GREF', 'Playful Dragon', 'RoyalAPT']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a","2017-05-31T21:32:03.807Z","2018-10-17T00:14:20.652Z","G0032","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Lazarus Group","[Lazarus Group](https://attack.mitre.org/groups/G0032) is a threat group that has been attributed to the North Korean government. (Citation: US-CERT HIDDEN COBRA June 2017) The group has been active since at least 2009 and was reportedly responsible for the November 2014 destructive wiper attack against Sony Pictures Entertainment as part of a campaign named Operation Blockbuster by Novetta. Malware used by [Lazarus Group](https://attack.mitre.org/groups/G0032) correlates to other reported campaigns, including Operation Flame, Operation 1Mission, Operation Troy, DarkSeoul, and Ten Days of Rain. (Citation: Novetta Blockbuster) In late 2017, [Lazarus Group](https://attack.mitre.org/groups/G0032) used KillDisk, a disk-wiping tool, in an attack against an online casino based in Central America. (Citation: Lazarus KillDisk)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0032', 'url': 'https://attack.mitre.org/groups/G0032', 'source_name': 'mitre-attack'}, {'description': '(Citation: Novetta Blockbuster)', 'source_name': 'Lazarus Group'}, {'description': '(Citation: US-CERT HIDDEN COBRA June 2017)', 'source_name': 'HIDDEN COBRA'}, {'description': '(Citation: US-CERT HIDDEN COBRA June 2017)', 'source_name': 'Guardians of Peace'}, {'description': '(Citation: Microsoft ZINC disruption Dec 2017)', 'source_name': 'ZINC'}, {'description': '(Citation: Secureworks NICKEL ACADEMY Dec 2017)', 'source_name': 'NICKEL ACADEMY'}, {'url': 'https://www.operationblockbuster.com/wp-content/uploads/2016/02/Operation-Blockbuster-Report.pdf', 'description': 'Novetta Threat Research Group. (2016, February 24). Operation Blockbuster: Unraveling the Long Thread of the Sony Attack. Retrieved February 25, 2016.', 'source_name': 'Novetta Blockbuster'}, {'url': 'https://www.us-cert.gov/ncas/alerts/TA17-164A', 'description': 'US-CERT. (2017, June 13). Alert (TA17-164A) HIDDEN COBRA – North Korea’s DDoS Botnet Infrastructure. Retrieved July 13, 2017.', 'source_name': 'US-CERT HIDDEN COBRA June 2017'}, {'url': 'https://blogs.microsoft.com/on-the-issues/2017/12/19/microsoft-facebook-disrupt-zinc-malware-attack-protect-customers-internet-ongoing-cyberthreats/', 'description': 'Smith, B. (2017, December 19). Microsoft and Facebook disrupt ZINC malware attack to protect customers and the internet from ongoing cyberthreats. Retrieved December 20, 2017.', 'source_name': 'Microsoft ZINC disruption Dec 2017'}, {'url': 'https://www.secureworks.com/about/press/media-alert-secureworks-discovers-north-korean-cyber-threat-group-lazarus-spearphishing', 'description': 'Secureworks. (2017, December 15). Media Alert - Secureworks Discovers North Korean Cyber Threat Group, Lazarus, Spearphishing Financial Executives of Cryptocurrency Companies. Retrieved December 27, 2017.', 'source_name': 'Secureworks NICKEL ACADEMY Dec 2017'}, {'url': 'https://www.welivesecurity.com/2018/04/03/lazarus-killdisk-central-american-casino/', 'description': 'Kálnai, P., Cherepanov A. (2018, April 03). Lazarus KillDisks Central American casino. Retrieved May 17, 2018.', 'source_name': 'Lazarus KillDisk'}]","['Lazarus Group', 'HIDDEN COBRA', 'Guardians of Peace', 'ZINC', 'NICKEL ACADEMY']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","G0077","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Leafminer","[Leafminer](https://attack.mitre.org/groups/G0077) is an Iranian threat group that has targeted government organizations and business entities in the Middle East since at least early 2017. (Citation: Symantec Leafminer July 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0077', 'url': 'https://attack.mitre.org/groups/G0077', 'source_name': 'mitre-attack'}, {'description': '(Citation: Symantec Leafminer July 2018)', 'source_name': 'Leafminer'}, {'url': 'https://www.symantec.com/blogs/threat-intelligence/leafminer-espionage-middle-east', 'description': 'Symantec Security Response. (2018, July 25). Leafminer: New Espionage Campaigns Targeting Middle Eastern Regions. Retrieved August 28, 2018.', 'source_name': 'Symantec Leafminer July 2018'}]","['Leafminer']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","G0065","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Leviathan","[Leviathan](https://attack.mitre.org/groups/G0065) is a cyber espionage group that has been active since at least 2013. The group generally targets defense and government organizations, but has also targeted a range of industries including engineering firms, shipping and transportation, manufacturing, defense, government offices, and research universities in the United States, Western Europe, and along the South China Sea. (Citation: Proofpoint Leviathan Oct 2017) (Citation: FireEye Periscope March 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0065', 'url': 'https://attack.mitre.org/groups/G0065', 'source_name': 'mitre-attack'}, {'description': '(Citation: Proofpoint Leviathan Oct 2017)', 'source_name': 'Leviathan'}, {'description': '(Citation: FireEye Periscope March 2018)', 'source_name': 'TEMP.Periscope'}, {'url': 'https://www.proofpoint.com/us/threat-insight/post/leviathan-espionage-actor-spearphishes-maritime-and-defense-targets', 'description': 'Axel F, Pierre T. (2017, October 16). Leviathan: Espionage actor spearphishes maritime and defense targets. Retrieved February 15, 2018.', 'source_name': 'Proofpoint Leviathan Oct 2017'}, {'url': 'https://www.fireeye.com/blog/threat-research/2018/03/suspected-chinese-espionage-group-targeting-maritime-and-engineering-industries.html', 'description': 'FireEye. (2018, March 16). Suspected Chinese Cyber Espionage Group (TEMP.Periscope) Targeting U.S. Engineering and Maritime Industries. Retrieved April 11, 2018.', 'source_name': 'FireEye Periscope March 2018'}]","['Leviathan', 'TEMP.Periscope']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Valerii Marchuk, Cybersecurity Help s.r.o.']",""
"intrusion-set","intrusion-set--88b7dbc2-32d3-4e31-af2f-3fc24e1582d7","2017-05-31T21:32:01.092Z","2018-10-17T00:14:20.652Z","G0030","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Lotus Blossom","[Lotus Blossom](https://attack.mitre.org/groups/G0030) is a threat group that has targeted government and military organizations in Southeast Asia. (Citation: Lotus Blossom Jun 2015)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0030', 'url': 'https://attack.mitre.org/groups/G0030', 'source_name': 'mitre-attack'}, {'description': '(Citation: Lotus Blossom Jun 2015)', 'source_name': 'Lotus Blossom'}, {'description': '(Citation: Spring Dragon Jun 2015)', 'source_name': 'Spring Dragon'}, {'url': 'https://www.paloaltonetworks.com/resources/research/unit42-operation-lotus-blossom.html', 'description': 'Falcone, R., et al.. (2015, June 16). Operation Lotus Blossom. Retrieved February 15, 2016.', 'source_name': 'Lotus Blossom Jun 2015'}, {'url': 'https://securelist.com/the-spring-dragon-apt/70726/', 'description': 'Baumgartner, K.. (2015, June 17). The Spring Dragon APT. Retrieved February 15, 2016.', 'source_name': 'Spring Dragon Jun 2015'}]","['Lotus Blossom', 'Spring Dragon']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['@@@@']",""
"intrusion-set","intrusion-set--9559ecaf-2e75-48a7-aee8-9974020bc772","2017-05-31T21:32:07.928Z","2018-10-17T00:17:13.469Z","G0042","","MONSOON","","","1.0","[{'external_id': 'G0042', 'url': 'https://attack.mitre.org/groups/G0042', 'source_name': 'mitre-attack'}]","","2.1","2.1.0","['enterprise-attack']","","","True"
"intrusion-set","intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13","2018-01-16T16:13:52.465Z","2018-10-17T00:14:20.652Z","G0059","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Magic Hound","[Magic Hound](https://attack.mitre.org/groups/G0059) is an Iranian-sponsored threat group operating primarily in the Middle East that dates back as early as 2014. The group behind the campaign has primarily targeted organizations in the energy, government, and technology sectors that are either based or have business interests in Saudi Arabia. (Citation: Unit 42 Magic Hound Feb 2017) (Citation: FireEye APT35 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0059', 'url': 'https://attack.mitre.org/groups/G0059', 'source_name': 'mitre-attack'}, {'description': '(Citation: Unit 42 Magic Hound Feb 2017)', 'source_name': 'Magic Hound'}, {'description': 'Link analysis of infrastructure and tools revealed a potential relationship between Magic Hound and the adversary group Rocket Kitten. (Citation: Unit 42 Magic Hound Feb 2017) (Citation: ClearSky Charming Kitten Dec 2017)', 'source_name': 'Rocket Kitten'}, {'description': 'Link analysis of infrastructure and tools revealed a potential relationship between Magic Hound and the campaign Operation Saffron Rose. (Citation: Unit 42 Magic Hound Feb 2017)', 'source_name': 'Operation Saffron Rose'}, {'description': 'Link analysis of infrastructure and tools revealed a potential relationship between Magic Hound and the group Ajax Security Team. (Citation: Unit 42 Magic Hound Feb 2017)', 'source_name': 'Ajax Security Team'}, {'description': 'Link analysis of infrastructure and tools revealed a potential relationship between Magic Hound and the campaign Operation Woolen-Goldfish. (Citation: Unit 42 Magic Hound Feb 2017)', 'source_name': 'Operation Woolen-Goldfish'}, {'description': 'Link analysis of infrastructure and tools revealed a potential relationship between Magic Hound and the older attack campaign called Newscaster (aka Newscasters). (Citation: Unit 42 Magic Hound Feb 2017) (Citation: FireEye APT35 2018)', 'source_name': 'Newscaster'}, {'description': 'Based on overlapping hash values in reporting, Magic Hound activity appears to overlap with activity conducted by the group known as Cobalt Gypsy. (Citation: Secureworks Cobalt Gypsy Feb 2017)', 'source_name': 'Cobalt Gypsy'}, {'description': '(Citation: FireEye APT35 2018)', 'source_name': 'APT35'}, {'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-magic-hound-campaign-attacks-saudi-targets/', 'description': 'Lee, B. and Falcone, R. (2017, February 15). Magic Hound Campaign Attacks Saudi Targets. Retrieved December 27, 2017.', 'source_name': 'Unit 42 Magic Hound Feb 2017'}, {'url': 'http://www.clearskysec.com/wp-content/uploads/2017/12/Charming_Kitten_2017.pdf', 'description': 'ClearSky Cyber Security. (2017, December). Charming Kitten. Retrieved December 27, 2017.', 'source_name': 'ClearSky Charming Kitten Dec 2017'}, {'url': 'https://www.secureworks.com/blog/iranian-pupyrat-bites-middle-eastern-organizations', 'description': 'Counter Threat Unit Research Team. (2017, February 15). Iranian PupyRAT Bites Middle Eastern Organizations. Retrieved December 27, 2017.', 'source_name': 'Secureworks Cobalt Gypsy Feb 2017'}, {'url': 'https://www.fireeye.com/content/dam/collateral/en/mtrends-2018.pdf', 'description': 'Mandiant. (2018). Mandiant M-Trends 2018. Retrieved July 9, 2018.', 'source_name': 'FireEye APT35 2018'}]","['Magic Hound', 'Rocket Kitten', 'Operation Saffron Rose', 'Ajax Security Team', 'Operation Woolen-Goldfish', 'Newscaster', 'Cobalt Gypsy', 'APT35']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Bryan Lee']",""
"intrusion-set","intrusion-set--2e5d3a83-fe00-41a5-9b60-237efc84832f","2017-05-31T21:31:46.025Z","2018-10-17T00:14:20.652Z","G0002","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Moafee","[Moafee](https://attack.mitre.org/groups/G0002) is a threat group that appears to operate from the Guandong Province of China. Due to overlapping TTPs, including similar custom tools, Moafee is thought to have a direct or indirect relationship with the threat group [DragonOK](https://attack.mitre.org/groups/G0017). (Citation: Haq 2014)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0002', 'url': 'https://attack.mitre.org/groups/G0002', 'source_name': 'mitre-attack'}, {'description': '(Citation: Haq 2014)', 'source_name': 'Moafee'}, {'url': 'https://www.fireeye.com/blog/threat-research/2014/09/the-path-to-mass-producing-cyber-attacks.html', 'description': 'Haq, T., Moran, N., Scott, M., & Vashisht, S. O. (2014, September 10). The Path to Mass-Producing Cyber Attacks &#91;Blog&#93;. Retrieved November 12, 2014.', 'source_name': 'Haq 2014'}]","['Moafee']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411","2017-05-31T21:31:55.093Z","2018-10-17T00:14:20.652Z","G0021","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Molerats","[Molerats](https://attack.mitre.org/groups/G0021) is a politically-motivated threat group that has been operating since 2012. The group's victims have primarily been in the Middle East, Europe, and the United States. (Citation: DustySky) (Citation: DustySky2)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0021', 'url': 'https://attack.mitre.org/groups/G0021', 'source_name': 'mitre-attack'}, {'description': '(Citation: DustySky)', 'source_name': 'Molerats'}, {'description': '(Citation: FireEye Operation Molerats)', 'source_name': 'Operation Molerats'}, {'description': '(Citation: DustySky)', 'source_name': 'Gaza Cybergang'}, {'url': 'https://www.clearskysec.com/wp-content/uploads/2016/01/Operation%20DustySky_TLP_WHITE.pdf', 'description': 'ClearSky. (2016, January 7). Operation DustySky. Retrieved January 8, 2016.', 'source_name': 'DustySky'}, {'source_name': 'DustySky2', 'description': 'ClearSky Cybersecurity. (2016, June 9). Operation DustySky - Part 2. Retrieved August 3, 2016.', 'url': 'http://www.clearskysec.com/wp-content/uploads/2016/06/Operation-DustySky2_-6.2016_TLP_White.pdf'}, {'url': 'https://www.fireeye.com/blog/threat-research/2013/08/operation-molerats-middle-east-cyber-attacks-using-poison-ivy.html', 'description': 'Villeneuve, N., Haq, H., Moran, N. (2013, August 23). OPERATION MOLERATS: MIDDLE EAST CYBER ATTACKS USING POISON IVY. Retrieved April 1, 2016.', 'source_name': 'FireEye Operation Molerats'}]","['Molerats', 'Operation Molerats', 'Gaza Cybergang']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","G0069","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","MuddyWater","[MuddyWater](https://attack.mitre.org/groups/G0069) is an Iranian threat group that has primarily targeted Middle Eastern nations. Activity from this group was previously linked to [FIN7](https://attack.mitre.org/groups/G0046), but is believed to be a distinct group motivated by espionage. (Citation: Unit 42 MuddyWater Nov 2017)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0069', 'url': 'https://attack.mitre.org/groups/G0069', 'source_name': 'mitre-attack'}, {'description': '(Citation: Unit 42 MuddyWater Nov 2017)', 'source_name': 'MuddyWater'}, {'description': '(Citation: FireEye MuddyWater Mar 2018)', 'source_name': 'TEMP.Zagros'}, {'url': 'https://researchcenter.paloaltonetworks.com/2017/11/unit42-muddying-the-water-targeted-attacks-in-the-middle-east/', 'description': 'Lancaster, T.. (2017, November 14). Muddying the Water: Targeted Attacks in the Middle East. Retrieved March 15, 2018.', 'source_name': 'Unit 42 MuddyWater Nov 2017'}, {'url': 'https://www.fireeye.com/blog/threat-research/2018/03/iranian-threat-group-updates-ttps-in-spear-phishing-campaign.html', 'description': 'Singh, S. et al.. (2018, March 13). Iranian Threat Group Updates Tactics, Techniques and Procedures in Spear Phishing Campaign. Retrieved April 11, 2018.', 'source_name': 'FireEye MuddyWater Mar 2018'}]","['MuddyWater', 'TEMP.Zagros']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--025bdaa9-897d-4bad-afa6-013ba5734653","2018-01-16T16:13:52.465Z","2018-10-17T00:14:20.652Z","G0055","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","NEODYMIUM","[NEODYMIUM](https://attack.mitre.org/groups/G0055) is an activity group that conducted a campaign in May 2016 and has heavily targeted Turkish victims. The group has demonstrated similarity to another activity group called [PROMETHIUM](https://attack.mitre.org/groups/G0056) due to overlapping victim and campaign characteristics. (Citation: Microsoft NEODYMIUM Dec 2016) (Citation: Microsoft SIR Vol 21) [NEODYMIUM](https://attack.mitre.org/groups/G0055) is reportedly associated closely with [BlackOasis](https://attack.mitre.org/groups/G0063) operations, but evidence that the group names are aliases has not been identified. (Citation: CyberScoop BlackOasis Oct 2017)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0055', 'url': 'https://attack.mitre.org/groups/G0055', 'source_name': 'mitre-attack'}, {'description': '(Citation: Microsoft NEODYMIUM Dec 2016) (Citation: Microsoft SIR Vol 21)', 'source_name': 'NEODYMIUM'}, {'url': 'https://blogs.technet.microsoft.com/mmpc/2016/12/14/twin-zero-day-attacks-promethium-and-neodymium-target-individuals-in-europe/', 'description': 'Microsoft. (2016, December 14). Twin zero-day attacks: PROMETHIUM and NEODYMIUM target individuals in Europe. Retrieved November 27, 2017.', 'source_name': 'Microsoft NEODYMIUM Dec 2016'}, {'url': 'http://download.microsoft.com/download/E/B/0/EB0F50CC-989C-4B66-B7F6-68CD3DC90DE3/Microsoft_Security_Intelligence_Report_Volume_21_English.pdf', 'description': 'Anthe, C. et al. (2016, December 14). Microsoft Security Intelligence Report Volume 21. Retrieved November 27, 2017.', 'source_name': 'Microsoft SIR Vol 21'}, {'url': 'https://www.cyberscoop.com/middle-eastern-hacking-group-using-finfisher-malware-conduct-international-espionage/', 'description': 'Bing, C. (2017, October 16). Middle Eastern hacking group is using FinFisher malware to conduct international espionage. Retrieved February 15, 2018.', 'source_name': 'CyberScoop BlackOasis Oct 2017'}]","['NEODYMIUM']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050","2017-05-31T21:31:54.232Z","2018-10-17T00:14:20.652Z","G0019","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Naikon","[Naikon](https://attack.mitre.org/groups/G0019) is a threat group that has focused on targets around the South China Sea. (Citation: Baumgartner Naikon 2015) The group has been attributed to the Chinese People’s Liberation Army’s (PLA) Chengdu Military Region Second Technical Reconnaissance Bureau (Military Unit Cover Designator 78020). (Citation: CameraShy) While [Naikon](https://attack.mitre.org/groups/G0019) shares some characteristics with [APT30](https://attack.mitre.org/groups/G0013), the two groups do not appear to be exact matches. (Citation: Baumgartner Golovkin Naikon 2015)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0019', 'url': 'https://attack.mitre.org/groups/G0019', 'source_name': 'mitre-attack'}, {'description': '(Citation: Baumgartner Naikon 2015) (Citation: CameraShy) (Citation: Baumgartner Golovkin Naikon 2015)', 'source_name': 'Naikon'}, {'url': 'https://securelist.com/files/2015/05/TheNaikonAPT-MsnMM1.pdf', 'description': 'Baumgartner, K., Golovkin, M.. (2015, May). The MsnMM Campaigns: The Earliest Naikon APT Campaigns. Retrieved December 17, 2015.', 'source_name': 'Baumgartner Naikon 2015'}, {'url': 'http://cdn2.hubspot.net/hubfs/454298/Project_CAMERASHY_ThreatConnect_Copyright_2015.pdf', 'description': ""ThreatConnect Inc. and Defense Group Inc. (DGI). (2015, September 23). Project CameraShy: Closing the Aperture on China's Unit 78020. Retrieved December 17, 2015."", 'source_name': 'CameraShy'}, {'url': 'https://securelist.com/the-naikon-apt/69953/', 'description': 'Baumgartner, K., Golovkin, M.. (2015, May 14). The Naikon APT. Retrieved January 14, 2015.', 'source_name': 'Baumgartner Golovkin Naikon 2015'}]","['Naikon']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--23b6a0f5-fa95-46f9-a6f3-4549c5e45ec8","2017-05-31T21:31:51.643Z","2018-10-17T00:14:20.652Z","G0014","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Night Dragon","[Night Dragon](https://attack.mitre.org/groups/G0014) is a campaign name for activity involving threat group that has conducted activity originating primarily in China. (Citation: McAfee Night Dragon) The activity from this group is also known as Musical Chairs. (Citation: Arbor Musical Chairs Feb 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0014', 'url': 'https://attack.mitre.org/groups/G0014', 'source_name': 'mitre-attack'}, {'description': '(Citation: McAfee Night Dragon)', 'source_name': 'Night Dragon'}, {'description': '(Citation: Arbor Musical Chairs Feb 2018)', 'source_name': 'Musical Chairs'}, {'url': 'https://securingtomorrow.mcafee.com/wp-content/uploads/2011/02/McAfee_NightDragon_wp_draft_to_customersv1-1.pdf', 'description': 'McAfee® Foundstone® Professional Services and McAfee Labs™. (2011, February 10). Global Energy Cyberattacks: “Night Dragon”. Retrieved February 19, 2018.', 'source_name': 'McAfee Night Dragon'}, {'url': 'https://www.arbornetworks.com/blog/asert/musical-chairs-playing-tetris/', 'description': 'Sabo, S. (2018, February 15). Musical Chairs Playing Tetris. Retrieved February 19, 2018.', 'source_name': 'Arbor Musical Chairs Feb 2018'}]","['Night Dragon', 'Musical Chairs']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
