"type","id","created","modified","mitre_attack_id","created_by_ref","object_marking_refs","source_ref","relationship_type","target_ref","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_version","description","external_references","x_mitre_deprecated"
"relationship","relationship--e1d0ec8e-0970-4737-9605-1cf8a3ba1371","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--47afe41c-4c08-485e-b062-c3bd209a1cce","uses","attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[InvisiMole](S0260) can gather network share information.","[{'url': 'https://www.welivesecurity.com/2018/06/07/invisimole-equipped-spyware-undercover/', 'description': 'Hromcová, Z. (2018, June 07). InvisiMole: Surprisingly equipped spyware, undercover since 2013. Retrieved July 10, 2018.', 'source_name': 'ESET InvisiMole June 2018'}]",""
"relationship","relationship--eb1c808f-5806-4169-bd41-6ea7c7f17ffb","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--47afe41c-4c08-485e-b062-c3bd209a1cce","uses","attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[InvisiMole](S0260) obtains a list of running processes.","[{'url': 'https://www.welivesecurity.com/2018/06/07/invisimole-equipped-spyware-undercover/', 'description': 'Hromcová, Z. (2018, June 07). InvisiMole: Surprisingly equipped spyware, undercover since 2013. Retrieved July 10, 2018.', 'source_name': 'ESET InvisiMole June 2018'}]",""
"relationship","relationship--15489699-7ea0-473f-a4cd-5bc9e05e2104","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--47afe41c-4c08-485e-b062-c3bd209a1cce","uses","attack-pattern--2e0dd10b-676d-4964-acd0-8a404c92b044","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[InvisiMole](S0260) has a command to disable routing and the Firewall on the victim’s machine.","[{'url': 'https://www.welivesecurity.com/2018/06/07/invisimole-equipped-spyware-undercover/', 'description': 'Hromcová, Z. (2018, June 07). InvisiMole: Surprisingly equipped spyware, undercover since 2013. Retrieved July 10, 2018.', 'source_name': 'ESET InvisiMole June 2018'}]",""
"relationship","relationship--524261f3-8b87-4c99-b99b-1e78032f072c","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--47afe41c-4c08-485e-b062-c3bd209a1cce","uses","attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[InvisiMole](S0260) lists local users and session information.","[{'url': 'https://www.welivesecurity.com/2018/06/07/invisimole-equipped-spyware-undercover/', 'description': 'Hromcová, Z. (2018, June 07). InvisiMole: Surprisingly equipped spyware, undercover since 2013. Retrieved July 10, 2018.', 'source_name': 'ESET InvisiMole June 2018'}]",""
"relationship","relationship--03927dc7-2ef0-43e4-ad71-94243e29bca4","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--47afe41c-4c08-485e-b062-c3bd209a1cce","uses","attack-pattern--3b3cbbe0-6ed3-4334-b543-3ddfd8c5642d","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[InvisiMole](S0260) uses variations of a simple XOR encryption routine for C&C communications.","[{'url': 'https://www.welivesecurity.com/2018/06/07/invisimole-equipped-spyware-undercover/', 'description': 'Hromcová, Z. (2018, June 07). InvisiMole: Surprisingly equipped spyware, undercover since 2013. Retrieved July 10, 2018.', 'source_name': 'ESET InvisiMole June 2018'}]",""
"relationship","relationship--c09c2f08-3bda-4af7-9578-01fa1c7fba2c","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","tool--b52d6583-14a2-4ddc-8527-87fd2142558f","uses","attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Invoke-PSImage](S0231) can be used to embed a PowerShell script within the pixels of a PNG file.","[{'url': 'https://github.com/peewpw/Invoke-PSImage', 'description': 'Adams, B. (2017, December 17). Invoke-PSImage. Retrieved April 10, 2018.', 'source_name': 'GitHub Invoke-PSImage'}]",""
"relationship","relationship--edaa004e-8239-40d8-a4f0-8849c4f0e87f","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--8ae43c46-57ef-47d5-a77a-eebb35628db2","uses","attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","The [JHUHUGIT](S0044) dropper can delete itself from the victim. Another [JHUHUGIT](S0044) variant has the capability to delete specified files.","[{'url': 'http://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf', 'description': 'ESET. (2016, October). En Route with Sednit - Part 1: Approaching the Target. Retrieved November 8, 2016.', 'source_name': 'ESET Sednit Part 1'}, {'url': 'https://researchcenter.paloaltonetworks.com/2018/02/unit42-sofacy-attacks-multiple-government-entities/', 'description': 'Lee, B, et al. (2018, February 28). Sofacy Attacks Multiple Government Entities. Retrieved March 15, 2018.', 'source_name': 'Unit 42 Sofacy Feb 2018'}]",""
"relationship","relationship--988cb889-b385-4e8f-be06-7d41c4da0dd7","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--8ae43c46-57ef-47d5-a77a-eebb35628db2","uses","attack-pattern--9b52fca7-1a36-4da0-b62d-da5bd83b4d69","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[JHUHUGIT](S0044) has used COM hijacking to establish persistence by hijacking a class named MMDeviceEnumerator and also by registering the payload as a Shell Icon Overlay handler COM object ({3543619C-D563-43f7-95EA-4DA7E1CC396A}).","[{'url': 'http://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf', 'description': 'ESET. (2016, October). En Route with Sednit - Part 1: Approaching the Target. Retrieved November 8, 2016.', 'source_name': 'ESET Sednit Part 1'}]",""
"relationship","relationship--f39d9e4d-b4f9-4c12-aa8e-a44f8550b57f","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--8ae43c46-57ef-47d5-a77a-eebb35628db2","uses","attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[JHUHUGIT](S0044) can retrieve an additional payload from its C2 server.","[{'url': 'http://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf', 'description': 'ESET. (2016, October). En Route with Sednit - Part 1: Approaching the Target. Retrieved November 8, 2016.', 'source_name': 'ESET Sednit Part 1'}, {'url': 'https://researchcenter.paloaltonetworks.com/2018/02/unit42-sofacy-attacks-multiple-government-entities/', 'description': 'Lee, B, et al. (2018, February 28). Sofacy Attacks Multiple Government Entities. Retrieved March 15, 2018.', 'source_name': 'Unit 42 Sofacy Feb 2018'}]",""
"relationship","relationship--1993ee53-26a0-4cd1-8a93-5fd578c941fc","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--8ae43c46-57ef-47d5-a77a-eebb35628db2","uses","attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","A [JHUHUGIT](S0044) variant gathers network interface card information.","[{'url': 'https://pan-unit42.github.io/playbook_viewer/', 'description': 'Unit 42. (2017, December 15). Unit 42 Playbook Viewer. Retrieved December 20, 2017.', 'source_name': 'Unit 42 Playbook Dec 2017'}]",""
"relationship","relationship--7a181608-6005-4d42-b4a2-0e2de8b8ff95","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--de6cb631-52f6-4169-a73b-7965390b0c30","uses","attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[JPIN](S0201) can obtain the victim user name.","[{'url': 'https://download.microsoft.com/download/2/2/5/225BFE3E-E1DE-4F5B-A77B-71200928D209/Platinum%20feature%20article%20-%20Targeted%20attacks%20in%20South%20and%20Southeast%20Asia%20April%202016.pdf', 'description': 'Windows Defender Advanced Threat Hunting Team. (2016, April 29). PLATINUM: Targeted attacks in South and Southeast Asia. Retrieved February 15, 2018.', 'source_name': 'Microsoft PLATINUM April 2016'}]",""
"relationship","relationship--1148c339-09f2-4518-9562-c6aa11d5474f","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--835a79f1-842d-472d-b8f4-d54b545c341b","uses","attack-pattern--1035cdf2-3e5f-446f-a7a7-e8f6d7925967","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Bandook](S0234) has modules that are capable of capturing audio.","[{'url': 'https://www.eff.org/files/2016/08/03/i-got-a-letter-from-the-government.pdf', 'description': 'Galperin, E., Et al.. (2016, August). I Got a Letter From the Government the Other Day.... Retrieved April 25, 2018.', 'source_name': 'EFF Manul Aug 2016'}]",""
"relationship","relationship--87648492-36d0-4f94-b318-17280b101678","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--1f6e3702-7ca1-4582-b2e7-4591297d05a8","uses","attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Bankshot](S0239) recursively generates a list of files within a directory and sends them back to the control server.","[{'url': 'https://securingtomorrow.mcafee.com/mcafee-labs/hidden-cobra-targets-turkish-financial-sector-new-bankshot-implant/', 'description': 'Sherstobitoff, R. (2018, March 08). Hidden Cobra Targets Turkish Financial Sector With New Bankshot Implant. Retrieved May 18, 2018.', 'source_name': 'McAfee Bankshot'}]",""
"relationship","relationship--55de5c21-4cb1-4235-89b5-df77dfc7fa90","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--1f6e3702-7ca1-4582-b2e7-4591297d05a8","uses","attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Bankshot](S0239) gathers system information, network addresses, disk type, disk free space, and the operation system version.","[{'url': 'https://securingtomorrow.mcafee.com/mcafee-labs/hidden-cobra-targets-turkish-financial-sector-new-bankshot-implant/', 'description': 'Sherstobitoff, R. (2018, March 08). Hidden Cobra Targets Turkish Financial Sector With New Bankshot Implant. Retrieved May 18, 2018.', 'source_name': 'McAfee Bankshot'}, {'url': 'https://www.us-cert.gov/sites/default/files/publications/MAR-10135536-B_WHITE.PDF', 'description': 'US-CERT. (2017, December 13). Malware Analysis Report (MAR) - 10135536-B. Retrieved July 17, 2018.', 'source_name': 'US-CERT Bankshot Dec 2017'}]",""
"relationship","relationship--0fd9bb83-40f0-42ae-8e73-5d207434a757","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--1f6e3702-7ca1-4582-b2e7-4591297d05a8","uses","attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Bankshot](S0239) uses HTTP for command and control communication.","[{'url': 'https://securingtomorrow.mcafee.com/mcafee-labs/hidden-cobra-targets-turkish-financial-sector-new-bankshot-implant/', 'description': 'Sherstobitoff, R. (2018, March 08). Hidden Cobra Targets Turkish Financial Sector With New Bankshot Implant. Retrieved May 18, 2018.', 'source_name': 'McAfee Bankshot'}]",""
"relationship","relationship--a15e391d-cc21-484d-839a-b7057ae40179","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--1f6e3702-7ca1-4582-b2e7-4591297d05a8","uses","attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Bankshot](S0239) uploads files and secondary payloads to the victim's machine.","[{'url': 'https://www.us-cert.gov/sites/default/files/publications/MAR-10135536-B_WHITE.PDF', 'description': 'US-CERT. (2017, December 13). Malware Analysis Report (MAR) - 10135536-B. Retrieved July 17, 2018.', 'source_name': 'US-CERT Bankshot Dec 2017'}]",""
"relationship","relationship--7b909310-43e8-4870-ab62-d6078f27a785","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--65ffc206-d7c1-45b3-b543-f6b726e7840d","uses","attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Bisonal](S0268) adds itself to the Registry key `HKEY_CURRENT_USER\Software\Microsoft\CurrentVersion\Run\` for persistence.","[{'url': 'https://researchcenter.paloaltonetworks.com/2018/07/unit42-bisonal-malware-used-attacks-russia-south-korea/', 'description': 'Hayashi, K., Ray, V. (2018, July 31). Bisonal Malware Used in Attacks Against Russia and South Korea. Retrieved August 7, 2018.', 'source_name': 'Unit 42 Bisonal July 2018'}]",""
"relationship","relationship--3ebc8829-f260-4d75-817a-cd23a4ebb194","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--2daa14d6-cbf3-4308-bb8e-213c324a08e4","uses","attack-pattern--3b3cbbe0-6ed3-4334-b543-3ddfd8c5642d","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Before being appended to image files, [HAMMERTOSS](S0037) commands are encrypted with a key composed of both a hard-coded value and a string contained on that day's tweet. To decrypt the commands, an investigator would need access to the intended malware sample, the day's tweet, and the image file containing the command.","[{'url': 'https://www2.fireeye.com/rs/848-DID-242/images/rpt-apt29-hammertoss.pdf', 'description': 'FireEye Labs. (2015, July). HAMMERTOSS: Stealthy Tactics Define a Russian Cyber Threat Group. Retrieved September 17, 2015.', 'source_name': 'FireEye APT29'}]",""
"relationship","relationship--8576db0e-6a7c-40d4-b797-fb0094d5849f","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--bd0536d7-b081-43ae-a773-cfb057c5b988","uses","attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[HARDRAIN](S0246) uses cmd.exe to execute `netsh`commands.","[{'url': 'https://www.us-cert.gov/sites/default/files/publications/MAR-10135536-F.pdf', 'description': 'US-CERT. (2018, February 05). Malware Analysis Report (MAR) - 10135536-F. Retrieved June 11, 2018.', 'source_name': 'US-CERT HARDRAIN March 2018'}]",""
"relationship","relationship--7209b3d7-b8c8-4fc0-89fb-a5448f015540","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--007b44b6-e4c5-480b-b5b9-56f2081b1b7b","uses","attack-pattern--2e0dd10b-676d-4964-acd0-8a404c92b044","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[HDoor](S0061) kills anti-virus found on the victim.","[{'url': 'https://securelist.com/files/2015/05/TheNaikonAPT-MsnMM1.pdf', 'description': 'Baumgartner, K., Golovkin, M.. (2015, May). The MsnMM Campaigns: The Earliest Naikon APT Campaigns. Retrieved December 17, 2015.', 'source_name': 'Baumgartner Naikon 2015'}]",""
"relationship","relationship--8c7631c4-bc83-4ee5-abb5-c039d63da619","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--7451bcf9-e6e6-4a70-bc3d-1599173d0035","uses","attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Some strings in are obfuscated with XOR x56.","[{'url': 'https://www.fireeye.com/blog/threat-research/2018/03/suspected-chinese-espionage-group-targeting-maritime-and-engineering-industries.html', 'description': 'FireEye. (2018, March 16). Suspected Chinese Cyber Espionage Group (TEMP.Periscope) Targeting U.S. Engineering and Maritime Industries. Retrieved April 11, 2018.', 'source_name': 'FireEye Periscope March 2018'}]",""
"relationship","relationship--291b7fbf-5b5f-460a-8009-cadb383b3262","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--e066bf86-9cfb-407a-9d25-26fd5d91e360","uses","attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[HTTPBrowser](S0070)'s code may be obfuscated through structured exception handling and return-oriented programming.","[{'url': 'https://www.secureworks.com/research/threat-group-3390-targets-organizations-for-cyberespionage', 'description': 'Dell SecureWorks Counter Threat Unit Threat Intelligence. (2015, August 5). Threat Group-3390 Targets Organizations for Cyberespionage. Retrieved August 18, 2018.', 'source_name': 'Dell TG-3390'}]",""
"relationship","relationship--0e12d7d1-5c46-4314-97fb-263853eed6af","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--e066bf86-9cfb-407a-9d25-26fd5d91e360","uses","attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[HTTPBrowser](S0070) is capable of writing a file to the compromised system from the C2 server.","[{'url': 'https://www.secureworks.com/research/threat-group-3390-targets-organizations-for-cyberespionage', 'description': 'Dell SecureWorks Counter Threat Unit Threat Intelligence. (2015, August 5). Threat Group-3390 Targets Organizations for Cyberespionage. Retrieved August 18, 2018.', 'source_name': 'Dell TG-3390'}]",""
"relationship","relationship--6ab0ff01-1695-4301-ac9a-1cd0719be532","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--4b62ab58-c23b-4704-9c15-edd568cd59f8","uses","attack-pattern--6856ddd6-2df3-4379-8b87-284603c189c3","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Hacking Team UEFI Rootkit](S0047) is a UEFI BIOS rootkit developed by the company Hacking Team to persist remote access software on some targeted systems.","[{'url': 'http://blog.trendmicro.com/trendlabs-security-intelligence/hacking-team-uses-uefi-bios-rootkit-to-keep-rcs-9-agent-in-target-systems/', 'description': 'Lin, P. (2015, July 13). Hacking Team Uses UEFI BIOS Rootkit to Keep RCS 9 Agent in Target Systems. Retrieved December 11, 2015.', 'source_name': 'TrendMicro Hacking Team UEFI'}]",""
"relationship","relationship--49c7a467-98ce-4764-af86-c950ed951d13","2018-01-16T16:13:52.465Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--eff1a885-6f90-42a1-901f-eef6e7a1905e","uses","attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Helminth](S0170) can use HTTP or DNS for C2.","[{'url': 'http://researchcenter.paloaltonetworks.com/2016/05/the-oilrig-campaign-attacks-on-saudi-arabian-organizations-deliver-helminth-backdoor/', 'description': 'Falcone, R. and Lee, B.. (2016, May 26). The OilRig Campaign: Attacks on Saudi Arabian Organizations Deliver Helminth Backdoor. Retrieved May 3, 2017.', 'source_name': 'Palo Alto OilRig May 2016'}]",""
"relationship","relationship--9c7ecbf4-88fe-4144-8dc4-f5bca2c3156d","2018-01-16T16:13:52.465Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--eff1a885-6f90-42a1-901f-eef6e7a1905e","uses","attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Helminth](S0170) creates folders to store output from batch scripts prior to sending the information to its C2 server.","[{'url': 'http://researchcenter.paloaltonetworks.com/2016/05/the-oilrig-campaign-attacks-on-saudi-arabian-organizations-deliver-helminth-backdoor/', 'description': 'Falcone, R. and Lee, B.. (2016, May 26). The OilRig Campaign: Attacks on Saudi Arabian Organizations Deliver Helminth Backdoor. Retrieved May 3, 2017.', 'source_name': 'Palo Alto OilRig May 2016'}]",""
"relationship","relationship--e68ff1c2-ef03-486b-96df-167a1652a97b","2018-01-16T16:13:52.465Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--eff1a885-6f90-42a1-901f-eef6e7a1905e","uses","attack-pattern--cc7b8c4e-9be0-47ca-b0bb-83915ec3ee2f","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","For C2 over HTTP, [Helminth](S0170) encodes data with base64 and sends it via the ""Cookie"" field of HTTP requests. For C2 over DNS, [Helminth](S0170) converts ASCII characters into their hexadecimal values and sends the data in cleartext.","[{'url': 'http://researchcenter.paloaltonetworks.com/2016/05/the-oilrig-campaign-attacks-on-saudi-arabian-organizations-deliver-helminth-backdoor/', 'description': 'Falcone, R. and Lee, B.. (2016, May 26). The OilRig Campaign: Attacks on Saudi Arabian Organizations Deliver Helminth Backdoor. Retrieved May 3, 2017.', 'source_name': 'Palo Alto OilRig May 2016'}]",""
"relationship","relationship--5bb90849-cdfe-4cc0-9ca3-128f17b2a1d1","2018-01-16T16:13:52.465Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--eff1a885-6f90-42a1-901f-eef6e7a1905e","uses","attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Helminth](S0170) has used [Tasklist](S0057) to get information on processes.","[{'url': 'https://pan-unit42.github.io/playbook_viewer/', 'description': 'Unit 42. (2017, December 15). Unit 42 Playbook Viewer. Retrieved December 20, 2017.', 'source_name': 'Unit 42 Playbook Dec 2017'}]",""
"relationship","relationship--66bec558-ff92-42ff-a8c1-5b47d071d606","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--5967cc93-57c9-404a-8ffd-097edfa7bdfc","uses","attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Hi-Zor](S0087) deletes its RAT installer file as it executes its DLL payload file.","[{'url': 'https://www.fidelissecurity.com/sites/default/files/FTA_1020_Fidelis_Inocnation_FINAL_0.pdf', 'description': 'Fidelis Cybersecurity. (2015, December 16). Fidelis Threat Advisory #1020: Dissecting the Malware Involved in the INOCNATION Campaign. Retrieved March 24, 2016.', 'source_name': 'Fidelis INOCNATION'}]",""
