"type","id","created","modified","mitre_attack_id","aliases","name","description","external_references","created_by_ref","object_marking_refs","x_mitre_version","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_contributors","revoked"
"intrusion-set","intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192","2017-05-31T21:32:04.588Z","2019-03-25T16:55:26.051Z","G0034","['Sandworm Team', 'Quedagh', 'VOODOO BEAR']","Sandworm Team","[Sandworm Team](https://attack.mitre.org/groups/G0034) is a Russian cyber espionage group that has operated since approximately 2009. The group likely consists of Russian pro-hacktivists. [Sandworm Team](https://attack.mitre.org/groups/G0034) targets mainly Ukrainian entities associated with energy, industrial control systems, SCADA, government, and media. [Sandworm Team](https://attack.mitre.org/groups/G0034) has been linked to the Ukrainian energy sector attack in late 2015.
 (Citation: iSIGHT Sandworm 2014) (Citation: CrowdStrike VOODOO BEAR)","[{'external_id': 'G0034', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0034'}, {'description': '(Citation: iSIGHT Sandworm 2014) (Citation: F-Secure BlackEnergy 2014) (Citation: InfoSecurity Sandworm Oct 2014)', 'source_name': 'Sandworm Team'}, {'description': 'Based on similarities between TTPs, malware, and targeting, Sandworm Team and Quedagh appear to refer to the same group. (Citation: iSIGHT Sandworm 2014) (Citation: F-Secure BlackEnergy 2014)', 'source_name': 'Quedagh'}, {'description': '(Citation: CrowdStrike VOODOO BEAR)', 'source_name': 'VOODOO BEAR'}, {'source_name': 'iSIGHT Sandworm 2014', 'description': 'Hultquist, J.. (2016, January 7). Sandworm Team and the Ukrainian Power Authority Attacks. Retrieved October 6, 2017.', 'url': 'https://www.fireeye.com/blog/threat-research/2016/01/ukraine-and-sandworm-team.html'}, {'source_name': 'CrowdStrike VOODOO BEAR', 'description': 'Meyers, A. (2018, January 19). Meet CrowdStrike’s Adversary of the Month for January: VOODOO BEAR. Retrieved May 22, 2018.', 'url': 'https://www.crowdstrike.com/blog/meet-crowdstrikes-adversary-of-the-month-for-january-voodoo-bear/'}, {'source_name': 'F-Secure BlackEnergy 2014', 'description': 'F-Secure Labs. (2014). BlackEnergy & Quedagh: The convergence of crimeware and APT attacks. Retrieved March 24, 2016.', 'url': 'https://www.f-secure.com/documents/996508/1030745/blackenergy_whitepaper.pdf'}, {'source_name': 'InfoSecurity Sandworm Oct 2014', 'description': 'Muncaster, P.. (2014, October 14). Microsoft Zero Day Traced to Russian ‘Sandworm’ Hackers. Retrieved October 6, 2017.', 'url': 'https://www.infosecurity-magazine.com/news/microsoft-zero-day-traced-russian/'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7","2017-05-31T21:32:00.677Z","2019-04-22T15:06:12.560Z","G0029","['Scarlet Mimic']","Scarlet Mimic","[Scarlet Mimic](https://attack.mitre.org/groups/G0029) is a threat group that has targeted minority rights activists. This group has not been directly linked to a government source, but the group's motivations appear to overlap with those of the Chinese government. While there is some overlap between IP addresses used by [Scarlet Mimic](https://attack.mitre.org/groups/G0029) and [Putter Panda](https://attack.mitre.org/groups/G0024), it has not been concluded that the groups are the same. (Citation: Scarlet Mimic Jan 2016)","[{'external_id': 'G0029', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0029'}, {'description': '(Citation: Scarlet Mimic Jan 2016)', 'source_name': 'Scarlet Mimic'}, {'source_name': 'Scarlet Mimic Jan 2016', 'description': 'Falcone, R. and Miller-Osborn, J.. (2016, January 24). Scarlet Mimic: Years-Long Espionage Campaign Targets Minority Activists. Retrieved February 10, 2016.', 'url': 'http://researchcenter.paloaltonetworks.com/2016/01/scarlet-mimic-years-long-espionage-targets-minority-activists/'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.1","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321","2019-05-24T17:57:36.491Z","2019-07-16T16:12:09.085Z","G0091","['Silence']","Silence","[Silence](https://attack.mitre.org/groups/G0091) is a financially motivated threat actor targeting financial institutions in different countries. The group was first seen in June 2016. Their main targets reside in Russia, Ukraine, Belarus, Azerbaijan, Poland and Kazakhstan. They compromised various banking systems, including the Russian Central Bank's Automated Workstation Client, ATMs, and card processing. (Citation: Cyber Forensicator Silence Jan 2019)(Citation: SecureList Silence Nov 2017) ","[{'source_name': 'mitre-attack', 'external_id': 'G0091', 'url': 'https://attack.mitre.org/groups/G0091'}, {'description': '(Citation: Cyber Forensicator Silence Jan 2019)(Citation: SecureList Silence Nov 2017) ', 'source_name': 'Silence'}, {'source_name': 'Cyber Forensicator Silence Jan 2019', 'description': 'Skulkin, O.. (2019, January 20). Silence: Dissecting Malicious CHM Files and Performing Forensic Analysis. Retrieved May 24, 2019.', 'url': 'https://cyberforensicator.com/2019/01/20/silence-dissecting-malicious-chm-files-and-performing-forensic-analysis/'}, {'source_name': 'SecureList Silence Nov 2017', 'description': 'GReAT. (2017, November 1). Silence – a new Trojan attacking financial organizations. Retrieved May 24, 2019.', 'url': 'https://securelist.com/the-silence/83009/'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Oleg Skulkin, Group-IB']",""
"intrusion-set","intrusion-set--76565741-3452-4069-ab08-80c0ea95bbeb","2019-01-29T21:36:59.793Z","2019-04-12T16:33:51.005Z","G0083","['SilverTerrier']","SilverTerrier","[SilverTerrier](https://attack.mitre.org/groups/G0083) is a Nigerian threat group that has been seen active since 2014. [SilverTerrier](https://attack.mitre.org/groups/G0083) mainly targets organizations in high technology, higher education, and manufacturing.(Citation: Unit42 SilverTerrier 2018)(Citation: Unit42 SilverTerrier 2016)","[{'source_name': 'mitre-attack', 'external_id': 'G0083', 'url': 'https://attack.mitre.org/groups/G0083'}, {'description': '(Citation: Unit42 SilverTerrier 2018)(Citation: Unit42 SilverTerrier 2016)', 'source_name': 'SilverTerrier'}, {'source_name': 'Unit42 SilverTerrier 2018', 'description': 'Unit42. (2016). SILVERTERRIER: THE RISE OF NIGERIAN BUSINESS EMAIL COMPROMISE. Retrieved November 13, 2018.', 'url': 'https://www.paloaltonetworks.com/apps/pan/public/downloadResource?pagePath=/content/pan/en_US/resources/whitepapers/unit42-silverterrier-rise-of-nigerian-business-email-compromise'}, {'source_name': 'Unit42 SilverTerrier 2016', 'description': 'Renals, P., Conant, S. (2016). SILVERTERRIER: The Next Evolution in Nigerian Cybercrime. Retrieved November 13, 2018.', 'url': 'https://www.paloaltonetworks.com/content/dam/pan/en_US/assets/pdf/reports/Unit_42/silverterrier-next-evolution-in-nigerian-cybercrime.pdf'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258","2019-07-18T20:47:50.050Z","2019-07-22T15:49:28.637Z","G0093","['Soft Cell']","Soft Cell","Operation [Soft Cell](https://attack.mitre.org/groups/G0093) is a group that is reportedly affiliated with China and is likely state-sponsored. The group has operated since at least 2012 and has compromised high-profile telecommunications networks.(Citation: Cybereason Soft Cell June 2019)","[{'source_name': 'mitre-attack', 'external_id': 'G0093', 'url': 'https://attack.mitre.org/groups/G0093'}, {'description': '(Citation: Cybereason Soft Cell June 2019)', 'source_name': 'Soft Cell'}, {'description': 'Cybereason Nocturnus. (2019, June 25). Operation Soft Cell: A Worldwide Campaign Against Telecommunications Providers. Retrieved July 18, 2019.', 'source_name': 'Cybereason Soft Cell June 2019', 'url': 'https://www.cybereason.com/blog/operation-soft-cell-a-worldwide-campaign-against-telecommunications-providers'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Cybereason Nocturnus, @nocturnus']",""
"intrusion-set","intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e","2018-01-16T16:13:52.465Z","2019-03-25T16:57:02.658Z","G0054","['Sowbug']","Sowbug","[Sowbug](https://attack.mitre.org/groups/G0054) is a threat group that has conducted targeted attacks against organizations in South America and Southeast Asia, particularly government entities, since at least 2015. (Citation: Symantec Sowbug Nov 2017)","[{'external_id': 'G0054', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0054'}, {'description': '(Citation: Symantec Sowbug Nov 2017)', 'source_name': 'Sowbug'}, {'source_name': 'Symantec Sowbug Nov 2017', 'description': 'Symantec Security Response. (2017, November 7). Sowbug: Cyber espionage group targets South American and Southeast Asian governments. Retrieved November 16, 2017.', 'url': 'https://www.symantec.com/connect/blogs/sowbug-cyber-espionage-group-targets-south-american-and-southeast-asian-governments'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Alan Neville, @abnev']",""
"intrusion-set","intrusion-set--894aab42-3371-47b1-8859-a4a074c804c8","2017-05-31T21:32:06.390Z","2018-10-17T00:14:20.652Z","G0038","['Stealth Falcon']","Stealth Falcon","[Stealth Falcon](https://attack.mitre.org/groups/G0038) is a threat group that has conducted targeted spyware attacks against Emirati journalists, activists, and dissidents since at least 2012. Circumstantial evidence suggests there could be a link between this group and the United Arab Emirates (UAE) government, but that has not been confirmed. (Citation: Citizen Lab Stealth Falcon May 2016)","[{'external_id': 'G0038', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0038'}, {'description': '(Citation: Citizen Lab Stealth Falcon May 2016)', 'source_name': 'Stealth Falcon'}, {'description': 'Marczak, B. and Scott-Railton, J.. (2016, May 29). Keep Calm and (Don’t) Enable Macros: A New Threat Actor Targets UAE Dissidents. Retrieved June 8, 2016.', 'source_name': 'Citizen Lab Stealth Falcon May 2016', 'url': 'https://citizenlab.org/2016/05/stealth-falcon/'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--7a0d4c09-dfe7-4fa2-965a-1a0e42fedd70","2019-02-05T17:56:55.233Z","2019-06-24T19:09:46.086Z","G0086","['Stolen Pencil']","Stolen Pencil","[Stolen Pencil](https://attack.mitre.org/groups/G0086) is a threat group likely originating from DPRK that has been active since at least May 2018. The group appears to have targeted academic institutions, but its motives remain unclear.(Citation: Netscout Stolen Pencil Dec 2018)","[{'source_name': 'mitre-attack', 'external_id': 'G0086', 'url': 'https://attack.mitre.org/groups/G0086'}, {'description': '(Citation: Netscout Stolen Pencil Dec 2018)', 'source_name': 'Stolen Pencil'}, {'description': 'ASERT team. (2018, December 5). STOLEN PENCIL Campaign Targets Academia. Retrieved February 5, 2019.', 'source_name': 'Netscout Stolen Pencil Dec 2018', 'url': 'https://asert.arbornetworks.com/stolen-pencil-campaign-targets-academia/'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--277d2f87-2ae5-4730-a3aa-50c1fdff9656","2017-05-31T21:32:07.541Z","2019-03-25T16:59:10.789Z","G0041","['Strider', 'ProjectSauron']","Strider","[Strider](https://attack.mitre.org/groups/G0041) is a threat group that has been active since at least 2011 and has targeted victims in Russia, China, Sweden, Belgium, Iran, and Rwanda. (Citation: Symantec Strider Blog) (Citation: Kaspersky ProjectSauron Blog)","[{'external_id': 'G0041', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0041'}, {'description': '(Citation: Symantec Strider Blog) (Citation: Kaspersky ProjectSauron Blog)', 'source_name': 'Strider'}, {'description': 'ProjectSauron is used to refer both to the threat group also known as G0041 as well as the malware platform also known as S0125. (Citation: Kaspersky ProjectSauron Blog) (Citation: Kaspersky ProjectSauron Full Report)', 'source_name': 'ProjectSauron'}, {'source_name': 'Symantec Strider Blog', 'description': 'Symantec Security Response. (2016, August 7). Strider: Cyberespionage group turns eye of Sauron on targets. Retrieved August 17, 2016.', 'url': 'http://www.symantec.com/connect/blogs/strider-cyberespionage-group-turns-eye-sauron-targets'}, {'source_name': 'Kaspersky ProjectSauron Blog', 'description': ""Kaspersky Lab's Global Research & Analysis Team. (2016, August 8). ProjectSauron: top level cyber-espionage platform covertly extracts encrypted government comms. Retrieved August 17, 2016."", 'url': 'https://securelist.com/faq-the-projectsauron-apt/75533/'}, {'source_name': 'Kaspersky ProjectSauron Full Report', 'description': ""Kaspersky Lab's Global Research & Analysis Team. (2016, August 9). The ProjectSauron APT. Retrieved August 17, 2016."", 'url': 'https://securelist.com/files/2016/07/The-ProjectSauron-APT_research_KL.pdf'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--5cbe0d3b-6fb1-471f-b591-4b192915116d","2017-05-31T21:32:06.777Z","2019-03-25T16:59:47.104Z","G0039","['Suckfly']","Suckfly","[Suckfly](https://attack.mitre.org/groups/G0039) is a China-based threat group that has been active since at least 2014. (Citation: Symantec Suckfly March 2016)","[{'external_id': 'G0039', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0039'}, {'description': '(Citation: Symantec Suckfly March 2016) (Citation: Symantec Suckfly May 2016)', 'source_name': 'Suckfly'}, {'source_name': 'Symantec Suckfly March 2016', 'description': 'DiMaggio, J.. (2016, March 15). Suckfly: Revealing the secret life of your code signing certificates. Retrieved August 3, 2016.', 'url': 'http://www.symantec.com/connect/blogs/suckfly-revealing-secret-life-your-code-signing-certificates'}, {'source_name': 'Symantec Suckfly May 2016', 'description': 'DiMaggio, J.. (2016, May 17). Indian organizations targeted in Suckfly attacks. Retrieved August 3, 2016.', 'url': 'http://www.symantec.com/connect/blogs/indian-organizations-targeted-suckfly-attacks'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--62a64fd3-aaf7-4d09-a375-d6f8bb118481","2018-04-18T17:59:24.739Z","2019-03-25T17:00:47.218Z","G0062","['TA459']","TA459","[TA459](https://attack.mitre.org/groups/G0062) is a threat group believed to operate out of China that has targeted countries including Russia, Belarus, Mongolia, and others. (Citation: Proofpoint TA459 April 2017)","[{'external_id': 'G0062', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0062'}, {'description': '(Citation: Proofpoint TA459 April 2017)', 'source_name': 'TA459'}, {'source_name': 'Proofpoint TA459 April 2017', 'description': 'Axel F. (2017, April 27). APT Targets Financial Analysts with CVE-2017-0199. Retrieved February 15, 2018.', 'url': 'https://www.proofpoint.com/us/threat-insight/post/apt-targets-financial-analysts'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Valerii Marchuk, Cybersecurity Help s.r.o.']",""
"intrusion-set","intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d","2019-05-28T15:54:17.213Z","2019-06-24T19:11:41.060Z","G0092","['TA505']","TA505","[TA505](https://attack.mitre.org/groups/G0092) is a financially motivated threat group that has been active since at least 2014. The group is known for frequently changing malware and driving global trends in criminal malware distribution.(Citation: Proofpoint TA505 Sep 2017)(Citation: Proofpoint TA505 June 2018)(Citation: Proofpoint TA505 Jan 2019)","[{'source_name': 'mitre-attack', 'external_id': 'G0092', 'url': 'https://attack.mitre.org/groups/G0092'}, {'source_name': 'Proofpoint TA505 Sep 2017', 'description': 'Proofpoint Staff. (2017, September 27). Threat Actor Profile: TA505, From Dridex to GlobeImposter. Retrieved May 28, 2019.', 'url': 'https://www.proofpoint.com/us/threat-insight/post/threat-actor-profile-ta505-dridex-globeimposter'}, {'source_name': 'Proofpoint TA505 June 2018', 'description': 'Proofpoint Staff. (2018, June 8). TA505 shifts with the times. Retrieved May 28, 2019.', 'url': 'https://www.proofpoint.com/us/threat-insight/post/ta505-shifts-times'}, {'description': 'Schwarz, D. and Proofpoint Staff. (2019, January 9). ServHelper and FlawedGrace - New malware introduced by TA505. Retrieved May 28, 2019.', 'source_name': 'Proofpoint TA505 Jan 2019', 'url': 'https://www.proofpoint.com/us/threat-insight/post/servhelper-and-flawedgrace-new-malware-introduced-ta505'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--9538b1a4-4120-4e2d-bf59-3b11fcab05a4","2019-04-16T15:14:38.533Z","2019-04-29T18:59:16.079Z","G0088","['TEMP.Veles', 'XENOTIME']","TEMP.Veles","[TEMP.Veles](https://attack.mitre.org/groups/G0088) is a Russia-based threat group that has targeted critical infrastructure. The group has been observed utilizing TRITON, a malware framework designed to manipulate industrial safety systems.(Citation: FireEye TRITON 2019)(Citation: FireEye TEMP.Veles 2018)(Citation: FireEye TEMP.Veles JSON April 2019)","[{'external_id': 'G0088', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0088'}, {'description': '(Citation: FireEye TRITON 2019)', 'source_name': 'TEMP.Veles'}, {'description': 'The activity group XENOTIME, as defined by Dragos, has overlaps with activity reported upon by FireEye about TEMP.Veles as well as the actors behind TRITON.(Citation: Dragos Xenotime 2018)(Citation: Pylos Xenotime 2019)(Citation: FireEye TRITON 2019)(Citation: FireEye TEMP.Veles 2018 )', 'source_name': 'XENOTIME'}, {'source_name': 'FireEye TRITON 2019', 'description': 'Miller, S, et al. (2019, April 10). TRITON Actor TTP Profile, Custom Attack Tools, Detections, and ATT&CK Mapping. Retrieved April 16, 2019.', 'url': 'https://www.fireeye.com/blog/threat-research/2019/04/triton-actor-ttp-profile-custom-attack-tools-detections.html'}, {'source_name': 'FireEye TEMP.Veles 2018', 'description': 'FireEye Intelligence . (2018, October 23). TRITON Attribution: Russian Government-Owned Lab Most Likely Built Custom Intrusion Tools for TRITON Attackers. Retrieved April 16, 2019.', 'url': 'https://www.fireeye.com/blog/threat-research/2018/10/triton-attribution-russian-government-owned-lab-most-likely-built-tools.html '}, {'description': 'Miller, S., et al. (2019, April 10). TRITON Appendix C. Retrieved April 29, 2019.', 'source_name': 'FireEye TEMP.Veles JSON April 2019', 'url': 'https://www.fireeye.com/content/dam/fireeye-www/blog/files/TRITON_Appendix_C.html'}, {'source_name': 'Dragos Xenotime 2018', 'description': 'Dragos, Inc.. (n.d.). Xenotime. Retrieved April 16, 2019.', 'url': 'https://dragos.com/resource/xenotime/'}, {'source_name': 'Pylos Xenotime 2019', 'description': 'Slowik, J.. (2019, April 12). A XENOTIME to Remember: Veles in the Wild. Retrieved April 16, 2019.', 'url': 'https://pylos.co/2019/04/12/a-xenotime-to-remember-veles-in-the-wild/'}, {'description': 'FireEye Intelligence . (2018, October 23). TRITON Attribution: Russian Government-Owned Lab Most Likely Built Custom Intrusion Tools for TRITON Attackers. Retrieved April 16, 2019.', 'source_name': 'FireEye TEMP.Veles 2018 ', 'url': 'https://www.fireeye.com/blog/threat-research/2018/10/triton-attribution-russian-government-owned-lab-most-likely-built-tools.html '}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--59140a2e-d117-4206-9b2c-2a8662bd9d46","2017-05-31T21:31:52.018Z","2018-10-17T00:14:20.652Z","G0015","['Taidoor']","Taidoor","[Taidoor](https://attack.mitre.org/groups/G0015) is a threat group that has operated since at least 2009 and has primarily targeted the Taiwanese government. (Citation: TrendMicro Taidoor)","[{'external_id': 'G0015', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0015'}, {'description': '(Citation: TrendMicro Taidoor)', 'source_name': 'Taidoor'}, {'description': 'Trend Micro. (2012). The Taidoor Campaign. Retrieved November 12, 2014.', 'source_name': 'TrendMicro Taidoor', 'url': 'http://www.trendmicro.com/cloud-content/us/pdfs/security-intelligence/white-papers/wp_the_taidoor_campaign.pdf'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--6688d679-ccdb-4f12-abf6-c7545dd767a4","2019-05-02T00:08:18.314Z","2019-06-12T19:55:21.382Z","G0089","['The White Company']","The White Company","[The White Company](https://attack.mitre.org/groups/G0089) is a likely state-sponsored threat actor with advanced capabilities. From 2017 through 2018, the group led an espionage campaign called Operation Shaheen targeting government and military organizations in Pakistan.(Citation: Cylance Shaheen Nov 2018)","[{'source_name': 'mitre-attack', 'external_id': 'G0089', 'url': 'https://attack.mitre.org/groups/G0089'}, {'source_name': 'Cylance Shaheen Nov 2018', 'description': 'Livelli, K, et al. (2018, November 12). Operation Shaheen. Retrieved May 1, 2019.', 'url': 'https://www.cylance.com/content/dam/cylance-web/en-us/resources/knowledge-center/resource-library/reports/WhiteCompanyOperationShaheenReport.pdf?_ga=2.161661948.1943296560.1555683782-1066572390.1555511517'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--d519164e-f5fa-4b8c-a1fb-cf0172ad0983","2017-05-31T21:31:59.120Z","2019-03-25T17:01:21.135Z","G0028","['Threat Group-1314', 'TG-1314']","Threat Group-1314","[Threat Group-1314](https://attack.mitre.org/groups/G0028) is an unattributed threat group that has used compromised credentials to log into a victim's remote access infrastructure. (Citation: Dell TG-1314)","[{'external_id': 'G0028', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0028'}, {'description': '(Citation: Dell TG-1314)', 'source_name': 'Threat Group-1314'}, {'description': '(Citation: Dell TG-1314)', 'source_name': 'TG-1314'}, {'source_name': 'Dell TG-1314', 'description': 'Dell SecureWorks Counter Threat Unit Special Operations Team. (2015, May 28). Living off the Land. Retrieved January 26, 2016.', 'url': 'http://www.secureworks.com/resources/blog/living-off-the-land/'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
