"type","id","created","modified","external_references","object_marking_refs","name","x_mitre_version","created_by_ref","description","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref"
"course-of-action","course-of-action--c861bcb1-946f-450d-ab75-d4e3c1103a56","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1194', 'source_name': 'mitre-attack', 'external_id': 'T1194'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Spearphishing via Service Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Determine if certain social media sites, personal webmail services, or other service that can be used for spearphishing is necessary for business operations and consider blocking access if activity cannot be monitored well or if it poses a significant risk.

Because this technique involves use of legitimate services and user interaction on the endpoint, it's difficult to fully mitigate. However, there are potential mitigations. Users can be trained to identify social engineering techniques and spearphishing emails with malicious links. To prevent the downloads from executing, application whitelisting can be used. Anti-virus can also automatically quarantine suspicious files.","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--addb3703-5a59-4461-9bcd-7e2b5d4e92a0","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1071', 'source_name': 'mitre-attack', 'external_id': 'T1071'}, {'url': 'https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf', 'source_name': 'University of Birmingham C2', 'description': 'Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Standard Application Layer Protocol Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and will be different across various malware families and versions. Adversaries will likely change tool signatures over time or construct protocols in such a way to avoid detection by common defensive tools. (Citation: University of Birmingham C2)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--a766ce73-5583-48f3-b7c0-0bb43c6ef8c7","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1032', 'source_name': 'mitre-attack', 'external_id': 'T1032'}, {'url': 'https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf', 'source_name': 'University of Birmingham C2', 'description': 'Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Standard Cryptographic Protocol Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Use of encryption protocols may make typical network-based C2 detection more difficult due to a reduced ability to signature the traffic. Prior knowledge of adversary C2 infrastructure may be useful for domain and IP address blocking, but will likely not be an effective long-term solution because adversaries can change infrastructure often. (Citation: University of Birmingham C2)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--399d9038-b100-43ef-b28d-a5065106b935","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1095', 'source_name': 'mitre-attack', 'external_id': 'T1095'}, {'url': 'https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf', 'source_name': 'University of Birmingham C2', 'description': 'Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Standard Non-Application Layer Protocol Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Properly configure firewalls and proxies to limit outgoing traffic to only necessary ports and through proper network gateway systems. Also ensure hosts are only provisioned to communicate over authorized interfaces.

Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool C2 signatures over time or construct protocols in such a way as to avoid detection by common defensive tools. (Citation: University of Birmingham C2)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--94927849-03e3-4a07-8f4c-9ee21b626719","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1165', 'source_name': 'mitre-attack', 'external_id': 'T1165'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Startup Items Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Since StartupItems are deprecated, preventing all users from writing to the `/Library/StartupItems` directory would prevent any startup items from getting registered. Similarly, appropriate permissions should be applied such that only specific users can edit the startup items so that they can’t be leveraged for privilege escalation.","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--e9362d25-4427-446b-99e8-b8f0c3b86615","2019-04-24T17:02:25.107Z","2019-04-26T18:57:01.963Z","[{'external_id': 'T1492', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/techniques/T1492'}, {'url': 'https://www.ready.gov/business/implementation/IT', 'source_name': 'Ready.gov IT DRP', 'description': 'Ready.gov. (n.d.). IT Disaster Recovery Plan. Retrieved March 15, 2019.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Stored Data Manipulation Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Identify critical business and system processes that may be targeted by adversaries and work to secure the data related to those processes against tampering. least privilege principles are applied to important information resources to reduce exposure to data manipulation risk. Consider encrypting important information to reduce an adversaries ability to perform tailor data modifications. Where applicable, examine using file monitoring software to check integrity on important files and directories as well as take corrective actions when unauthorized changes are detected. 

Consider implementing IT disaster recovery plans that contain procedures for taking regular data backups that can be used to restore organizational data.(Citation: Ready.gov IT DRP) Ensure backups are stored off system and is protected from common methods adversaries may use to gain access and manipulate backups.","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--dbf0186e-722d-4a0a-af6a-b3460f162f84","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1206', 'source_name': 'mitre-attack', 'external_id': 'T1206'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Sudo Caching Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Setting the `timestamp_timeout` to 0 will require the user to input their password every time `sudo` is executed. Similarly, ensuring that the `tty_tickets` setting is enabled will prevent this leakage across tty sessions.","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--23bff3ce-021c-4e7a-9aee-60fd40bc7c6c","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1169', 'source_name': 'mitre-attack', 'external_id': 'T1169'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Sudo Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","The sudoers file should be strictly edited such that passwords are always required and that users can’t spawn risky processes as users with higher privilege. By requiring a password, even if an adversary can get terminal access, they must know the password to run anything in the sudoers file.","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--97d8eadb-0459-4c1d-bf1a-e053bd75df61","2018-10-17T00:14:20.652Z","2019-04-10T19:47:20.670Z","[{'url': 'https://attack.mitre.org/techniques/T1195', 'source_name': 'mitre-attack', 'external_id': 'T1195'}, {'url': 'https://www.mitre.org/sites/default/files/publications/se-guide-book-interactive.pdf', 'source_name': 'MITRE SE Guide 2014', 'description': 'The MITRE Corporation. (2014). MITRE Systems Engineering Guide. Retrieved April 6, 2018.'}, {'url': 'http://dx.doi.org/10.6028/NIST.IR.7622', 'source_name': 'NIST Supply Chain 2012', 'description': 'Boyens, J,. Et al.. (2002, October). Notional Supply Chain Risk Management Practices for Federal Information Systems. Retrieved April 6, 2018.'}, {'url': 'https://www.owasp.org/images/7/72/OWASP_Top_10-2017_%28en%29.pdf.pdf', 'source_name': 'OWASP Top 10 2017', 'description': 'OWASP. (2017, April 16). OWASP Top 10 2017 - The Ten Most Critical Web Application Security Risks. Retrieved February 12, 2019.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Supply Chain Compromise Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Apply supply chain risk management (SCRM) practices and procedures (Citation: MITRE SE Guide 2014), such as supply chain analysis and appropriate risk management, throughout the life-cycle of a system.

Leverage established software development lifecycle (SDLC) practices (Citation: NIST Supply Chain 2012): 

* Uniquely Identify Supply Chain Elements, Processes, and Actors
* Limit Access and Exposure within the Supply Chain
* Establish and Maintain the Provenance of Elements, Processes, Tools, and Data
* Share Information within Strict Limits
* Perform SCRM Awareness and Training
* Use Defensive Design for Systems, Elements, and Processes
* Perform Continuous Integrator Review
* Strengthen Delivery Mechanisms
* Assure Sustainment Activities and Processes
* Manage Disposal and Final Disposition Activities throughout the System or Element Life Cycle

A patch management process should be implemented to check unused dependencies, unmaintained and/or previously vulnerable dependencies, unnecessary features, components, files, and documentation. Continuous monitoring of vulnerability sources and the use of automatic and manual code review tools should also be implemented as well. (Citation: OWASP Top 10 2017)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--25e53928-6f33-49b7-baee-8180578286f6","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1019', 'source_name': 'mitre-attack', 'external_id': 'T1019'}, {'url': 'http://www.trustedcomputinggroup.org/wp-content/uploads/Trusted-Platform-Module-Summary_04292008.pdf', 'source_name': 'TCG Trusted Platform Module', 'description': 'Trusted Computing Group. (2008, April 29). Trusted Platform Module (TPM) Summary. Retrieved June 8, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","System Firmware Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Prevent adversary access to privileged accounts or access necessary to perform this technique. Check the integrity of the existing BIOS or EFI to determine if it is vulnerable to modification. Patch the BIOS and EFI as necessary. Use Trusted Platform Module technology. (Citation: TCG Trusted Platform Module)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--c620e3a1-fff5-424f-abea-d2b0f3616f67","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1082', 'source_name': 'mitre-attack', 'external_id': 'T1082'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","System Information Discovery Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Identify unnecessary system utilities or potentially malicious software that may be used to acquire information about the operating system and underlying hardware, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--684feec3-f9ba-4049-9d8f-52d52f3e0e40","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1016', 'source_name': 'mitre-attack', 'external_id': 'T1016'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","System Network Configuration Discovery Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Identify unnecessary system utilities or potentially malicious software that may be used to acquire information about a system's network configuration, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--c1676218-c16a-41c9-8f7a-023779916e39","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1049', 'source_name': 'mitre-attack', 'external_id': 'T1049'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","System Network Connections Discovery Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Identify unnecessary system utilities or potentially malicious software that may be used to acquire information about network connections, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--16f144e4-c780-4ed2-98b4-55d14e2dfa44","2018-10-17T00:14:20.652Z","2019-02-15T13:01:00.724Z","[{'external_id': 'T1482', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/techniques/T1482'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","System Owner/User Discovery Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Identify unnecessary system utilities or potentially malicious software that may be used to acquire information about system users, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--d8787791-d22e-45bb-a9a8-251d8d0a1ff2","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1007', 'source_name': 'mitre-attack', 'external_id': 'T1007'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","System Service Discovery Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Identify unnecessary system utilities or potentially malicious software that may be used to acquire information about services, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--82d8e990-c901-4aed-8596-cc002e7eb307","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1124', 'source_name': 'mitre-attack', 'external_id': 'T1124'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","System Time Discovery Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Benign software uses legitimate processes to gather system time. Efforts should be focused on preventing unwanted or unknown code from executing on a system. Some common tools, such as net.exe, may be blocked by policy to prevent common ways of acquiring remote system time.

Identify unnecessary system utilities or potentially malicious software that may be used to acquire system time information, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--83130e62-bca6-4a81-bd4b-8e233bd49db6","2019-04-23T20:33:09.318Z","2019-04-24T11:51:48.205Z","[{'external_id': 'T1501', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/techniques/T1501'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Systemd Service Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","The creation and modification of systemd service unit files is generally reserved for administrators such as the Linux root user and other users with superuser privileges. Limit user access to system utilities such as systemctl to only users who have a legitimate need. Restrict read/write access to systemd unit files to only select privileged users who have a legitimate need to manage system services. Additionally, the installation of software commonly adds and changes systemd service unit files. Restrict software installation to trusted repositories only and be cautious of orphaned software packages. Utilize malicious code protection and application whitelisting to mitigate the ability of malware to create or modify systemd services. ","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--f0a42cad-9b1f-44da-a672-718f18381018","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1080', 'source_name': 'mitre-attack', 'external_id': 'T1080'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Taint Shared Content Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Protect shared folders by minimizing users who have write access. Use utilities that detect or mitigate common features used in exploitation, such as the Microsoft Enhanced Mitigation Experience Toolkit (EMET).

Reduce potential lateral movement risk by using web-based document management and collaboration services that do not use network file and directory sharing.

Identify potentially malicious software that may be used to taint content or may result from it and audit and/or block the unknown programs by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
