"type","id","created","modified","name","description","external_references","created_by_ref","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_version"
"course-of-action","course-of-action--1c0711c8-2a73-48a1-893d-ff88bcd23824","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Scheduled Transfer Mitigation","Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary command and control infrastructure and malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools. (Citation: University of Birmingham C2)","[{'url': 'https://attack.mitre.org/wiki/Technique/T1029', 'source_name': 'mitre-attack', 'external_id': 'T1029'}, {'description': 'Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.', 'source_name': 'University of Birmingham C2', 'url': 'https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--51b37302-b844-4c08-ac98-ae6955ed1f55","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Screen Capture Mitigation","Blocking software based on screen capture functionality may be difficult, and there may be legitimate software that performs those actions. Instead, identify potentially malicious software that may have functionality to acquire screen captures, and audit and/or block it by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","[{'url': 'https://attack.mitre.org/wiki/Technique/T1113', 'source_name': 'mitre-attack', 'external_id': 'T1113'}, {'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'source_name': 'Beechey 2010', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'source_name': 'Windows Commands JPCERT', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'source_name': 'NSA MS AppLocker', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}, {'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.', 'source_name': 'Corio 2008', 'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx'}, {'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.', 'source_name': 'TechNet Applocker vs SRP', 'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--9da16278-c6c5-4410-8a6b-9c16ce8005b3","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Screensaver Mitigation","Block .scr files from being executed from non-standard locations. Set Group Policy to force users to have a dedicated screensaver where local changes should not override the settings to prevent changes. Use Group Policy to disable screensavers if they are unnecessary. (Citation: TechNet Screensaver GP)","[{'url': 'https://attack.mitre.org/wiki/Technique/T1180', 'source_name': 'mitre-attack', 'external_id': 'T1180'}, {'description': 'Microsoft. (n.d.). Customizing the Desktop. Retrieved December 5, 2017.', 'source_name': 'TechNet Screensaver GP', 'url': 'https://technet.microsoft.com/library/cc938799.aspx'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--57019a80-8523-46b6-be7d-f763a15a2cc6","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Scripting Mitigation","Turn off unused features or restrict access to scripting engines such as VBScript or scriptable administration frameworks such as PowerShell.

Configure Office security settings enable Protected View, to execute within a sandbox environment, and to block macros through Group Policy. (Citation: Microsoft Block Office Macros) Other types of virtualization and application microsegmentation may also mitigate the impact of compromise. The risks of additional exploits and weaknesses in implementation may still exist. (Citation: Ars Technica Pwn2Own 2017 VM Escape)","[{'url': 'https://attack.mitre.org/wiki/Technique/T1064', 'source_name': 'mitre-attack', 'external_id': 'T1064'}, {'description': 'Windows Defender Research. (2016, March 22). New feature in Office 2016 can block macros and help prevent infection. Retrieved April 11, 2018.', 'source_name': 'Microsoft Block Office Macros', 'url': 'https://cloudblogs.microsoft.com/microsoftsecure/2016/03/22/new-feature-in-office-2016-can-block-macros-and-help-prevent-infection/'}, {'description': 'Goodin, D. (2017, March 17). Virtual machine escape fetches $105,000 at Pwn2Own hacking contest - updated. Retrieved March 12, 2018.', 'source_name': 'Ars Technica Pwn2Own 2017 VM Escape', 'url': 'https://arstechnica.com/information-technology/2017/03/hack-that-escapes-vm-by-exploiting-edge-browser-fetches-105000-at-pwn2own/'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--bd2554b8-634f-4434-a986-9b49c29da2ae","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Security Software Discovery Mitigation","Identify unnecessary system utilities or potentially malicious software that may be used to acquire information about local security software, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","[{'url': 'https://attack.mitre.org/wiki/Technique/T1063', 'source_name': 'mitre-attack', 'external_id': 'T1063'}, {'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'source_name': 'Beechey 2010', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'source_name': 'Windows Commands JPCERT', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'source_name': 'NSA MS AppLocker', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}, {'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.', 'source_name': 'Corio 2008', 'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx'}, {'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.', 'source_name': 'TechNet Applocker vs SRP', 'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--9e57c770-5a39-49a2-bb91-253ba629e3ac","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Security Support Provider Mitigation","Windows 8.1, Windows Server 2012 R2, and later versions may make LSA run as a Protected Process Light (PPL) by setting the Registry key `HKLM\SYSTEM\CurrentControlSet\Control\Lsa\RunAsPPL`, which requires all SSP DLLs to be signed by Microsoft. (Citation: Graeber 2014) (Citation: Microsoft Configure LSA)","[{'url': 'https://attack.mitre.org/wiki/Technique/T1101', 'source_name': 'mitre-attack', 'external_id': 'T1101'}, {'description': 'Graeber, M. (2014, October). Analysis of Malicious Security Support Provider DLLs. Retrieved March 1, 2017.', 'source_name': 'Graeber 2014', 'url': 'http://docplayer.net/20839173-Analysis-of-malicious-security-support-provider-dlls.html'}, {'description': 'Microsoft. (2013, July 31). Configuring Additional LSA Protection. Retrieved June 24, 2015.', 'source_name': 'Microsoft Configure LSA', 'url': 'https://technet.microsoft.com/en-us/library/dn408187.aspx'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--d5dce4b9-f1fa-4c03-aff9-ce177246cb64","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Service Execution Mitigation","Ensure that permissions disallow services that run at a higher permissions level from being created or interacted with by a user with a lower permission level. Also ensure that high permission level service binaries cannot be replaced or modified by users with a lower permission level.

Identify unnecessary system utilities or potentially malicious software that may be used to interact with Windows services, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","[{'url': 'https://attack.mitre.org/wiki/Technique/T1035', 'source_name': 'mitre-attack', 'external_id': 'T1035'}, {'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'source_name': 'Beechey 2010', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'source_name': 'Windows Commands JPCERT', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'source_name': 'NSA MS AppLocker', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}, {'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.', 'source_name': 'Corio 2008', 'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx'}, {'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.', 'source_name': 'TechNet Applocker vs SRP', 'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--9378f139-10ef-4e4b-b679-2255a0818902","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Service Registry Permissions Weakness Mitigation","Ensure proper permissions are set for Registry hives to prevent users from modifying keys for system components that may lead to privilege escalation.

Identify and block potentially malicious software that may be executed through service abuse by using whitelisting (Citation: Beechey 2010) tools like AppLocker (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) that are capable of auditing and/or blocking unknown programs.","[{'url': 'https://attack.mitre.org/wiki/Technique/T1058', 'source_name': 'mitre-attack', 'external_id': 'T1058'}, {'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'source_name': 'Beechey 2010', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'source_name': 'Windows Commands JPCERT', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'source_name': 'NSA MS AppLocker', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--073cc04d-ac46-4f5a-85d7-83a91ecd6a19","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Setuid and Setgid Mitigation","Applications with known vulnerabilities or known shell escapes should not have the setuid or setgid bits set to reduce potential damage if an application is compromised.","[{'url': 'https://attack.mitre.org/wiki/Technique/T1166', 'source_name': 'mitre-attack', 'external_id': 'T1166'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--43b366a4-b5ff-4d4e-8a3b-f09a9d2faff5","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Shared Webroot Mitigation","Networks that allow for open development and testing of Web content and allow users to set up their own Web servers on the enterprise network may be particularly vulnerable if the systems and Web servers are not properly secured to limit privileged account use, unauthenticated network share access, and network/system isolation.

Ensure proper permissions on directories that are accessible through a Web server. Disallow remote access to the webroot or other directories used to serve Web content. Disable execution on directories within the webroot. Ensure that permissions of the Web server process are only what is required by not using built-in accounts; instead, create specific accounts to limit unnecessary access or permissions overlap across multiple systems.","[{'url': 'https://attack.mitre.org/wiki/Technique/T1051', 'source_name': 'mitre-attack', 'external_id': 'T1051'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--a13e35cc-8c90-4d77-a965-5461042c1612","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Shortcut Modification Mitigation","Limit permissions for who can create symbolic links in Windows to appropriate groups such as Administrators and necessary groups for virtualization. This can be done through GPO: Computer Configuration > [Policies] > Windows Settings > Security Settings > Local Policies > User Rights Assignment: Create symbolic links. (Citation: UCF STIG Symbolic Links)

Identify and block unknown, potentially malicious software that may be executed through shortcut modification by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","[{'url': 'https://attack.mitre.org/wiki/Technique/T1023', 'source_name': 'mitre-attack', 'external_id': 'T1023'}, {'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'source_name': 'Beechey 2010', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'source_name': 'Windows Commands JPCERT', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'source_name': 'NSA MS AppLocker', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}, {'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.', 'source_name': 'Corio 2008', 'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx'}, {'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.', 'source_name': 'TechNet Applocker vs SRP', 'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx'}, {'description': 'UCF. (n.d.). Unauthorized accounts must not have the Create symbolic links user right.. Retrieved December 18, 2017.', 'source_name': 'UCF STIG Symbolic Links', 'url': 'https://www.stigviewer.com/stig/windows%20server%202008%20r2%20member%20server/2015-06-25/finding/V-26482'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--28c0f30c-32c3-4c6c-a474-74820e55854f","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Signed Binary Proxy Execution Mitigation","Certain signed binaries that can be used to execute other programs may not be necessary within a given environment. Use application whitelisting configured to block execution of these scripts if they are not required for a given system or network to prevent potential misuse by adversaries.","[{'url': 'https://attack.mitre.org/wiki/Technique/T1218', 'source_name': 'mitre-attack', 'external_id': 'T1218'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--51048ba0-a5aa-41e7-bf5d-993cd217dfb2","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Signed Script Proxy Execution Mitigation","Certain signed scripts that can be used to execute other programs may not be necessary within a given environment. Use application whitelisting configured to block execution of these scripts if they are not required for a given system or network to prevent potential misuse by adversaries.","[{'url': 'https://attack.mitre.org/wiki/Technique/T1216', 'source_name': 'mitre-attack', 'external_id': 'T1216'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--c95c8b5c-b431-43c9-9557-f494805e2502","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Software Packing Mitigation","Ensure updated virus definitions. Create custom signatures for observed malware. Employ heuristic-based malware detection.

Identify and prevent execution of potentially malicious software that may have been packed by using whitelisting (Citation: Beechey 2010) tools like AppLocker (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","[{'url': 'https://attack.mitre.org/wiki/Technique/T1045', 'source_name': 'mitre-attack', 'external_id': 'T1045'}, {'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'source_name': 'Beechey 2010', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'source_name': 'Windows Commands JPCERT', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'source_name': 'NSA MS AppLocker', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}, {'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.', 'source_name': 'Corio 2008', 'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx'}, {'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.', 'source_name': 'TechNet Applocker vs SRP', 'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--5391ece4-8866-415d-9b5e-8dc5944f612a","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Source Mitigation","Due to potential legitimate uses of source commands, it's may be difficult to mitigate use of this technique.","[{'url': 'https://attack.mitre.org/wiki/Technique/T1153', 'source_name': 'mitre-attack', 'external_id': 'T1153'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--02f0f92a-0a51-4c94-9bda-6437b9a93f22","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Space after Filename Mitigation","Prevent files from having a trailing space after the extension.","[{'url': 'https://attack.mitre.org/wiki/Technique/T1151', 'source_name': 'mitre-attack', 'external_id': 'T1151'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--8f6b5ca6-263a-4ea9-98f3-afd2a3cd8119","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Spearphishing Attachment Mitigation","Network intrusion prevention systems and systems designed to scan and remove malicious email attachments can be used to block activity. Solutions can be signature and behavior based, but adversaries may construct attachments in a way to avoid these systems.

Block unknown or unused attachments by default that should not be transmitted over email as a best practice to prevent some vectors, such as .scr, .exe, .pif, .cpl, etc. Some email scanning devices can open and analyze compressed and encrypted formats, such as zip and rar that may be used to conceal malicious attachments in Obfuscated Files or Information.

Because this technique involves user interaction on the endpoint, it's difficult to fully mitigate. However, there are potential mitigations. Users can be trained to identify social engineering techniques and spearphishing emails. To prevent the attachments from executing, application whitelisting can be used. Anti-virus can also automatically quarantine suspicious files.","[{'url': 'https://attack.mitre.org/wiki/Technique/T1193', 'source_name': 'mitre-attack', 'external_id': 'T1193'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--ad7f983d-d5a8-4fce-a38c-b68eda61bf4e","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Spearphishing Link Mitigation","Because this technique involves user interaction on the endpoint, it's difficult to fully mitigate. However, there are potential mitigations. Users can be trained to identify social engineering techniques and spearphishing emails with malicious links. Other mitigations can take place as User Execution occurs.","[{'url': 'https://attack.mitre.org/wiki/Technique/T1192', 'source_name': 'mitre-attack', 'external_id': 'T1192'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--c861bcb1-946f-450d-ab75-d4e3c1103a56","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Spearphishing via Service Mitigation","Determine if certain social media sites, personal webmail services, or other service that can be used for spearphishing is necessary for business operations and consider blocking access if activity cannot be monitored well or if it poses a significant risk.

Because this technique involves use of legitimate services and user interaction on the endpoint, it's difficult to fully mitigate. However, there are potential mitigations. Users can be trained to identify social engineering techniques and spearphishing emails with malicious links. To prevent the downloads from executing, application whitelisting can be used. Anti-virus can also automatically quarantine suspicious files.","[{'url': 'https://attack.mitre.org/wiki/Technique/T1194', 'source_name': 'mitre-attack', 'external_id': 'T1194'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--addb3703-5a59-4461-9bcd-7e2b5d4e92a0","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Standard Application Layer Protocol Mitigation","Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and will be different across various malware families and versions. Adversaries will likely change tool signatures over time or construct protocols in such a way to avoid detection by common defensive tools. (Citation: University of Birmingham C2)","[{'url': 'https://attack.mitre.org/wiki/Technique/T1071', 'source_name': 'mitre-attack', 'external_id': 'T1071'}, {'description': 'Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.', 'source_name': 'University of Birmingham C2', 'url': 'https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--a766ce73-5583-48f3-b7c0-0bb43c6ef8c7","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Standard Cryptographic Protocol Mitigation","Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Use of encryption protocols may make typical network-based C2 detection more difficult due to a reduced ability to signature the traffic. Prior knowledge of adversary C2 infrastructure may be useful for domain and IP address blocking, but will likely not be an effective long-term solution because adversaries can change infrastructure often. (Citation: University of Birmingham C2)","[{'url': 'https://attack.mitre.org/wiki/Technique/T1032', 'source_name': 'mitre-attack', 'external_id': 'T1032'}, {'description': 'Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.', 'source_name': 'University of Birmingham C2', 'url': 'https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--399d9038-b100-43ef-b28d-a5065106b935","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Standard Non-Application Layer Protocol Mitigation","Properly configure firewalls and proxies to limit outgoing traffic to only necessary ports and through proper network gateway systems.

Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool C2 signatures over time or construct protocols in such a way as to avoid detection by common defensive tools. (Citation: University of Birmingham C2)","[{'url': 'https://attack.mitre.org/wiki/Technique/T1095', 'source_name': 'mitre-attack', 'external_id': 'T1095'}, {'description': 'Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.', 'source_name': 'University of Birmingham C2', 'url': 'https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--94927849-03e3-4a07-8f4c-9ee21b626719","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Startup Items Mitigation","Since StartupItems are deprecated, preventing all users from writing to the `/Library/StartupItems` directory would prevent any startup items from getting registered. Similarly, appropriate permissions should be applied such that only specific users can edit the startup items so that they can’t be leveraged for privilege escalation.","[{'url': 'https://attack.mitre.org/wiki/Technique/T1165', 'source_name': 'mitre-attack', 'external_id': 'T1165'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--23bff3ce-021c-4e7a-9aee-60fd40bc7c6c","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Sudo Mitigation","The sudoers file should be strictly edited such that passwords are always required and that users can’t spawn risky processes as users with higher privilege. By requiring a password, even if an adversary can get terminal access, they must know the password to run anything in the sudoers file.","[{'url': 'https://attack.mitre.org/wiki/Technique/T1169', 'source_name': 'mitre-attack', 'external_id': 'T1169'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
