"type","id","created","modified","name","created_by_ref","description","external_references","object_marking_refs","aliases","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_version","x_mitre_contributors","revoked"
"intrusion-set","intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0","2017-05-31T21:32:07.145Z","2018-04-18T17:59:24.739Z","Patchwork","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Patchwork is a threat group that was first observed in December 2015. While the group has not been definitively attributed, circumstantial evidence suggests the group may be a pro-Indian or Indian entity. Much of the code used by this group was copied and pasted from online forums. (Citation: Cymmetria Patchwork) (Citation: Symantec Patchwork)","[{'url': 'https://attack.mitre.org/wiki/Group/G0040', 'source_name': 'mitre-attack', 'external_id': 'G0040'}, {'description': 'Cymmetria. (2016). Unveiling Patchwork - The Copy-Paste APT. Retrieved August 3, 2016.', 'source_name': 'Cymmetria Patchwork', 'url': 'https://s3-us-west-2.amazonaws.com/cymmetria-blog/public/Unveiling%20Patchwork.pdf'}, {'description': 'Hamada, J.. (2016, July 25). Patchwork cyberespionage group expands targets from governments to wide range of industries. Retrieved August 17, 2016.', 'source_name': 'Symantec Patchwork', 'url': 'http://www.symantec.com/connect/blogs/patchwork-cyberespionage-group-expands-targets-governments-wide-range-industries'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Patchwork', 'Dropping Elephant', 'Chinastrats', 'MONSOON', 'Operation Hangover']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--fe98767f-9df8-42b9-83c9-004b1dec8647","2017-05-31T21:31:50.198Z","2018-01-17T12:56:55.080Z","PittyTiger","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","PittyTiger is a threat group believed to operate out of China that uses multiple different types of malware to maintain command and control. (Citation: Bizeul 2014) (Citation: Villeneuve 2014)","[{'url': 'https://attack.mitre.org/wiki/Group/G0011', 'source_name': 'mitre-attack', 'external_id': 'G0011'}, {'description': 'Bizeul, D., Fontarensky, I., Mouchoux, R., Perigaud, F., Pernet, C. (2014, July 11). Eye of the Tiger. Retrieved September 29, 2015.', 'source_name': 'Bizeul 2014', 'url': 'http://blog.cassidiancybersecurity.com/post/2014/07/The-Eye-of-the-Tiger2'}, {'description': 'Villeneuve, N., Homan, J. (2014, July 31). Spy of the Tiger. Retrieved September 29, 2015.', 'source_name': 'Villeneuve 2014', 'url': 'https://www.fireeye.com/blog/threat-research/2014/07/spy-of-the-tiger.html'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['PittyTiger']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--7ecc3b4f-5cdb-457e-b55a-df376b359446","2017-05-31T21:32:04.179Z","2018-01-17T12:56:55.080Z","Poseidon Group","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Poseidon Group is a Portuguese-speaking threat group that has been active since at least 2005. The group has a history of using information exfiltrated from victims to blackmail victim companies into contracting the Poseidon Group as a security firm. (Citation: Kaspersky Poseidon Group)","[{'url': 'https://attack.mitre.org/wiki/Group/G0033', 'source_name': 'mitre-attack', 'external_id': 'G0033'}, {'description': ""Kaspersky Lab's Global Research and Analysis Team. (2016, February 9). Poseidon Group: a Targeted Attack Boutique specializing in global cyber-espionage. Retrieved March 16, 2016."", 'source_name': 'Kaspersky Poseidon Group', 'url': 'https://securelist.com/poseidon-group-a-targeted-attack-boutique-specializing-in-global-cyber-espionage/73673/'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Poseidon Group']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45","2017-05-31T21:31:56.785Z","2018-01-17T12:56:55.080Z","Putter Panda","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Putter Panda is a Chinese threat group that has been attributed to Unit 61486 of the 12th Bureau of the PLA’s 3rd General Staff Department (GSD). (Citation: CrowdStrike Putter Panda)","[{'url': 'https://attack.mitre.org/wiki/Group/G0024', 'source_name': 'mitre-attack', 'external_id': 'G0024'}, {'description': 'Crowdstrike Global Intelligence Team. (2014, June 9). CrowdStrike Intelligence Report: Putter Panda. Retrieved January 22, 2016.', 'source_name': 'CrowdStrike Putter Panda', 'url': 'http://cdn0.vox-cdn.com/assets/4589853/crowdstrike-intelligence-report-putter-panda.original.pdf'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Putter Panda', 'APT2', 'MSUpdater']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--c416b28c-103b-4df1-909e-78089a7e0e5f","2017-05-31T21:32:10.206Z","2018-01-17T12:56:55.080Z","RTM","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","RTM is a cybercriminal group that has been active since at least 2015 and is primarily interested in users of remote banking systems in Russia and neighboring countries. The group uses a Trojan by the same name (RTM). (Citation: ESET RTM Feb 2017)","[{'url': 'https://attack.mitre.org/wiki/Group/G0048', 'source_name': 'mitre-attack', 'external_id': 'G0048'}, {'description': 'Faou, M. and Boutin, J.. (2017, February). Read The Manual: A Guide to the RTM Banking Trojan. Retrieved March 9, 2017.', 'source_name': 'ESET RTM Feb 2017', 'url': 'https://www.welivesecurity.com/wp-content/uploads/2017/02/Read-The-Manual.pdf'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['RTM']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192","2017-05-31T21:32:04.588Z","2018-01-17T12:56:55.080Z","Sandworm Team","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Sandworm Team is a cyber espionage group that has operated since approximately 2009 and has been attributed to Russia. (Citation: iSIGHT Sandworm 2014)","[{'url': 'https://attack.mitre.org/wiki/Group/G0034', 'source_name': 'mitre-attack', 'external_id': 'G0034'}, {'description': 'Hultquist, J.. (2016, January 7). Sandworm Team and the Ukrainian Power Authority Attacks. Retrieved October 6, 2017.', 'source_name': 'iSIGHT Sandworm 2014', 'url': 'https://www.fireeye.com/blog/threat-research/2016/01/ukraine-and-sandworm-team.html'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Sandworm Team', 'Quedagh']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7","2017-05-31T21:32:00.677Z","2018-01-17T12:56:55.080Z","Scarlet Mimic","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Scarlet Mimic is a threat group that has targeted minority rights activists. This group has not been directly linked to a government source, but the group's motivations appear to overlap with those of the Chinese government. While there is some overlap between IP addresses used by Scarlet Mimic and Putter Panda, it has not been concluded that the groups are the same. (Citation: Scarlet Mimic Jan 2016)","[{'url': 'https://attack.mitre.org/wiki/Group/G0029', 'source_name': 'mitre-attack', 'external_id': 'G0029'}, {'description': 'Falcone, R. and Miller-Osborn, J.. (2016, January 24). Scarlet Mimic: Years-Long Espionage Campaign Targets Minority Activists. Retrieved February 10, 2016.', 'source_name': 'Scarlet Mimic Jan 2016', 'url': 'http://researchcenter.paloaltonetworks.com/2016/01/scarlet-mimic-years-long-espionage-targets-minority-activists/'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Scarlet Mimic']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e","2018-01-16T16:13:52.465Z","2018-04-18T17:59:24.739Z","Sowbug","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Sowbug is a threat group that has conducted targeted attacks against organizations in South America and Southeast Asia, particularly government entities, since at least 2015. (Citation: Symantec Sowbug Nov 2017)

Contributors: Alan Neville, @abnev","[{'url': 'https://attack.mitre.org/wiki/Group/G0054', 'source_name': 'mitre-attack', 'external_id': 'G0054'}, {'description': 'Symantec Security Response. (2017, November 7). Sowbug: Cyber espionage group targets South American and Southeast Asian governments. Retrieved November 16, 2017.', 'source_name': 'Symantec Sowbug Nov 2017', 'url': 'https://www.symantec.com/connect/blogs/sowbug-cyber-espionage-group-targets-south-american-and-southeast-asian-governments'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Sowbug']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","['Alan Neville, @abnev']",""
"intrusion-set","intrusion-set--894aab42-3371-47b1-8859-a4a074c804c8","2017-05-31T21:32:06.390Z","2018-01-17T12:56:55.080Z","Stealth Falcon","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Stealth Falcon is a threat group that has conducted targeted spyware attacks against Emirati journalists, activists, and dissidents since at least 2012. Circumstantial evidence suggests there could be a link between this group and the United Arab Emirates (UAE) government, but that has not been confirmed. (Citation: Citizen Lab Stealth Falcon May 2016)","[{'url': 'https://attack.mitre.org/wiki/Group/G0038', 'source_name': 'mitre-attack', 'external_id': 'G0038'}, {'description': 'Marczak, B. and Scott-Railton, J.. (2016, May 29). Keep Calm and (Don’t) Enable Macros: A New Threat Actor Targets UAE Dissidents. Retrieved June 8, 2016.', 'source_name': 'Citizen Lab Stealth Falcon May 2016', 'url': 'https://citizenlab.org/2016/05/stealth-falcon/'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Stealth Falcon']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--277d2f87-2ae5-4730-a3aa-50c1fdff9656","2017-05-31T21:32:07.541Z","2018-01-17T12:56:55.080Z","Strider","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Strider is a threat group that has been active since at least 2011 and has targeted victims in Russia, China, Sweden, Belgium, Iran, and Rwanda. (Citation: Symantec Strider Blog) (Citation: Kaspersky ProjectSauron Blog)","[{'url': 'https://attack.mitre.org/wiki/Group/G0041', 'source_name': 'mitre-attack', 'external_id': 'G0041'}, {'description': 'Symantec Security Response. (2016, August 7). Strider: Cyberespionage group turns eye of Sauron on targets. Retrieved August 17, 2016.', 'source_name': 'Symantec Strider Blog', 'url': 'http://www.symantec.com/connect/blogs/strider-cyberespionage-group-turns-eye-sauron-targets'}, {'description': ""Kaspersky Lab's Global Research & Analysis Team. (2016, August 8). ProjectSauron: top level cyber-espionage platform covertly extracts encrypted government comms. Retrieved August 17, 2016."", 'source_name': 'Kaspersky ProjectSauron Blog', 'url': 'https://securelist.com/faq-the-projectsauron-apt/75533/'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Strider', 'ProjectSauron']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--5cbe0d3b-6fb1-471f-b591-4b192915116d","2017-05-31T21:32:06.777Z","2018-01-17T12:56:55.080Z","Suckfly","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Suckfly is a China-based threat group that has been active since at least 2014. (Citation: Symantec Suckfly March 2016)","[{'url': 'https://attack.mitre.org/wiki/Group/G0039', 'source_name': 'mitre-attack', 'external_id': 'G0039'}, {'description': 'DiMaggio, J.. (2016, March 15). Suckfly: Revealing the secret life of your code signing certificates. Retrieved August 3, 2016.', 'source_name': 'Symantec Suckfly March 2016', 'url': 'http://www.symantec.com/connect/blogs/suckfly-revealing-secret-life-your-code-signing-certificates'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Suckfly']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--62a64fd3-aaf7-4d09-a375-d6f8bb118481","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","TA459","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","TA459 is a threat group believed to operate out of China that has targeted countries including Russia, Belarus, Mongolia, and others. (Citation: Proofpoint TA459 April 2017)

Contributors: Valerii Marchuk, Cybersecurity Help s.r.o.","[{'url': 'https://attack.mitre.org/wiki/Group/G0062', 'source_name': 'mitre-attack', 'external_id': 'G0062'}, {'description': 'Axel F. (2017, April 27). APT Targets Financial Analysts with CVE-2017-0199. Retrieved February 15, 2018.', 'source_name': 'Proofpoint TA459 April 2017', 'url': 'https://www.proofpoint.com/us/threat-insight/post/apt-targets-financial-analysts'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['TA459']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","['Valerii Marchuk, Cybersecurity Help s.r.o.']",""
"intrusion-set","intrusion-set--59140a2e-d117-4206-9b2c-2a8662bd9d46","2017-05-31T21:31:52.018Z","2018-01-17T12:56:55.080Z","Taidoor","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Taidoor is a threat group that has operated since at least 2009 and has primarily targeted the Taiwanese government. (Citation: TrendMicro Taidoor)","[{'url': 'https://attack.mitre.org/wiki/Group/G0015', 'source_name': 'mitre-attack', 'external_id': 'G0015'}, {'description': 'Trend Micro. (2012). The Taidoor Campaign. Retrieved November 12, 2014.', 'source_name': 'TrendMicro Taidoor', 'url': 'http://www.trendmicro.com/cloud-content/us/pdfs/security-intelligence/white-papers/wp%20the%20taidoor%20campaign.pdf'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Taidoor']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--d519164e-f5fa-4b8c-a1fb-cf0172ad0983","2017-05-31T21:31:59.120Z","2018-01-17T12:56:55.080Z","Threat Group-1314","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Threat Group-1314 is an unattributed threat group that has used compromised credentials to log into a victim's remote access infrastructure. (Citation: Dell TG-1314)","[{'url': 'https://attack.mitre.org/wiki/Group/G0028', 'source_name': 'mitre-attack', 'external_id': 'G0028'}, {'description': 'Dell SecureWorks Counter Threat Unit Special Operations Team. (2015, May 28). Living off the Land. Retrieved January 26, 2016.', 'source_name': 'Dell TG-1314', 'url': 'http://www.secureworks.com/resources/blog/living-off-the-land/'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Threat Group-1314', 'TG-1314']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c","2017-05-31T21:31:58.518Z","2018-04-18T17:59:24.739Z","Threat Group-3390","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Threat Group-3390 is a Chinese threat group that has extensively used strategic Web compromises to target victims. (Citation: Dell TG-3390) The group has targeted organizations in the aerospace, government, defense, technology, energy, and manufacturing sectors. (Citation: SecureWorks BRONZE UNION June 2017)","[{'url': 'https://attack.mitre.org/wiki/Group/G0027', 'source_name': 'mitre-attack', 'external_id': 'G0027'}, {'description': 'Dell SecureWorks Counter Threat Unit Threat Intelligence. (2015, August 5). Threat Group-3390 Targets Organizations for Cyberespionage. Retrieved January 25, 2016.', 'source_name': 'Dell TG-3390', 'url': 'http://www.secureworks.com/cyber-threat-intelligence/threats/threat-group-3390-targets-organizations-for-cyberespionage/'}, {'description': 'Counter Threat Unit Research Team. (2017, June 27). BRONZE UNION Cyberespionage Persists Despite Disclosures. Retrieved July 13, 2017.', 'source_name': 'SecureWorks BRONZE UNION June 2017', 'url': 'https://www.secureworks.com/research/bronze-union'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Threat Group-3390', 'TG-3390', 'Emissary Panda', 'BRONZE UNION']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6","2017-05-31T21:31:49.816Z","2018-01-17T12:56:55.080Z","Turla","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Turla is a threat group that has infected victims in over 45 countries, spanning a range of industries including government, embassies, military, education, research and pharmaceutical companies. They are known for conducting watering hole and spearphishing campaigns. (Citation: Kaspersky Turla) (Citation: ESET Gazer Aug 2017)","[{'url': 'https://attack.mitre.org/wiki/Group/G0010', 'source_name': 'mitre-attack', 'external_id': 'G0010'}, {'description': ""Kaspersky Lab's Global Research and Analysis Team. (2014, August 7). The Epic Turla Operation: Solving some of the mysteries of Snake/Uroburos. Retrieved December 11, 2014."", 'source_name': 'Kaspersky Turla', 'url': 'https://securelist.com/the-epic-turla-operation/65545/'}, {'description': 'ESET. (2017, August). Gazing at Gazer: Turla’s new second stage backdoor. Retrieved September 14, 2017.', 'source_name': 'ESET Gazer Aug 2017', 'url': 'https://www.welivesecurity.com/wp-content/uploads/2017/08/eset-gazer.pdf'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Turla', 'Waterbug', 'WhiteBear']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--c5947e1c-1cbc-434c-94b8-27c7e3be0fff","2017-05-31T21:32:08.682Z","2018-01-17T12:56:55.080Z","Winnti Group","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Winnti Group is a threat group with Chinese origins that has been active since at least 2010. The group has heavily targeted the gaming industry, but it has also expanded the scope of its targeting. Though both this group and Axiom use the malware Winnti, the two groups appear to be distinct based on differences in reporting on the groups' TTPs and targeting. (Citation: Kaspersky Winnti April 2013) (Citation: Kaspersky Winnti June 2015) (Citation: Novetta Winnti April 2015)","[{'url': 'https://attack.mitre.org/wiki/Group/G0044', 'source_name': 'mitre-attack', 'external_id': 'G0044'}, {'description': ""Kaspersky Lab's Global Research and Analysis Team. (2013, April 11). Winnti. More than just a game. Retrieved February 8, 2017."", 'source_name': 'Kaspersky Winnti April 2013', 'url': 'https://kasperskycontenthub.com/wp-content/uploads/sites/43/vlpdfs/winnti-more-than-just-a-game-130410.pdf'}, {'description': 'Tarakanov, D. (2015, June 22). Games are over: Winnti is now targeting pharmaceutical companies. Retrieved January 14, 2016.', 'source_name': 'Kaspersky Winnti June 2015', 'url': 'https://securelist.com/games-are-over/70991/'}, {'description': 'Novetta Threat Research Group. (2015, April 7). Winnti Analysis. Retrieved February 8, 2017.', 'source_name': 'Novetta Winnti April 2015', 'url': 'http://www.novetta.com/wp-content/uploads/2015/04/novetta%20winntianalysis.pdf'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Winnti Group', 'Blackfly']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--16ade1aa-0ea1-4bb7-88cc-9079df2ae756","2017-05-31T21:31:53.579Z","2018-01-17T12:56:55.080Z","admin@338","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","admin@338 is a China-based cyber threat group. It has previously used newsworthy events as lures to deliver malware and has primarily targeted organizations involved in financial, economic, and trade policy, typically using publicly available RATs such as PoisonIvy, as well as some non-public backdoors. (Citation: FireEye admin@338)","[{'url': 'https://attack.mitre.org/wiki/Group/G0018', 'source_name': 'mitre-attack', 'external_id': 'G0018'}, {'description': 'FireEye Threat Intelligence. (2015, December 1). China-based Cyber Threat Group Uses Dropbox for Malware Communications and Targets Hong Kong Media Outlets. Retrieved December 4, 2015.', 'source_name': 'FireEye admin@338', 'url': 'https://www.fireeye.com/blog/threat-research/2015/11/china-based-threat.html'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['admin@338']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f","2017-05-31T21:32:09.054Z","2018-04-18T17:59:24.739Z","menuPass","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","menuPass is a threat group that appears to originate from China and has been active since approximately 2009. The group has targeted healthcare, defense, aerospace, and government sectors, and has targeted Japanese victims since at least 2014. In 2016 and 2017, the group targeted managed IT service providers, manufacturing and mining companies, and a university. (Citation: Palo Alto menuPass Feb 2017) (Citation: Crowdstrike CrowdCast Oct 2013) (Citation: FireEye Poison Ivy) (Citation: PWC Cloud Hopper April 2017) (Citation: FireEye APT10 April 2017)","[{'url': 'https://attack.mitre.org/wiki/Group/G0045', 'source_name': 'mitre-attack', 'external_id': 'G0045'}, {'description': 'Miller-Osborn, J. and Grunzweig, J.. (2017, February 16). menuPass Returns with New Malware and New Attacks Against Japanese Academics and Organizations. Retrieved March 1, 2017.', 'source_name': 'Palo Alto menuPass Feb 2017', 'url': 'http://researchcenter.paloaltonetworks.com/2017/02/unit42-menupass-returns-new-malware-new-attacks-japanese-academics-organizations/'}, {'description': 'Crowdstrike. (2013, October 16). CrowdCasts Monthly: You Have an Adversary Problem. Retrieved March 1, 2017.', 'source_name': 'Crowdstrike CrowdCast Oct 2013', 'url': 'https://www.slideshare.net/CrowdStrike/crowd-casts-monthly-you-have-an-adversary-problem'}, {'description': 'FireEye. (2014). POISON IVY: Assessing Damage and Extracting Intelligence. Retrieved November 12, 2014.', 'source_name': 'FireEye Poison Ivy', 'url': 'https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/rpt-poison-ivy.pdf'}, {'description': 'PwC and BAE Systems. (2017, April). Operation Cloud Hopper. Retrieved April 5, 2017.', 'source_name': 'PWC Cloud Hopper April 2017', 'url': 'https://www.pwc.co.uk/cyber-security/pdf/cloud-hopper-report-final-v4.pdf'}, {'description': 'FireEye iSIGHT Intelligence. (2017, April 6). APT10 (MenuPass Group): New Tools, Global Campaign Latest Manifestation of Longstanding Threat. Retrieved June 29, 2017.', 'source_name': 'FireEye APT10 April 2017', 'url': 'https://www.fireeye.com/blog/threat-research/2017/04/apt10%20menupass%20grou.html'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['menuPass', 'Stone Panda', 'APT10', 'Red Apollo', 'CVNX']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--9559ecaf-2e75-48a7-aee8-9974020bc772","2017-05-31T21:32:07.928Z","2018-04-18T18:06:48.105Z","MONSOON","","","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/wiki/Group/G0042', 'external_id': 'G0042'}]","","","2.1","2.1.0","['enterprise-attack']","","1.0","","True"
